id;idproject;user_editor;user_revisor;status;status_val;obs;area_km2;geom
129;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333188.646550982 7445901.9862726405,333888.646550982 7445901.9862726405,333888.646550982 7445501.9862726405,333188.646550982 7445501.9862726405,333188.646550982 7445901.9862726405)))
142;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333188.646550982 7449501.9862726405,333888.646550982 7449501.9862726405,333888.646550982 7449101.9862726405,333188.646550982 7449101.9862726405,333188.646550982 7449501.9862726405)))
143;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333188.646550982 7449901.9862726405,333888.646550982 7449901.9862726405,333888.646550982 7449501.9862726405,333188.646550982 7449501.9862726405,333188.646550982 7449901.9862726405)))
144;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333188.646550982 7450301.9862726405,333888.646550982 7450301.9862726405,333888.646550982 7449901.9862726405,333188.646550982 7449901.9862726405,333188.646550982 7450301.9862726405)))
145;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333188.646550982 7450701.9862726405,333888.646550982 7450701.9862726405,333888.646550982 7450301.9862726405,333188.646550982 7450301.9862726405,333188.646550982 7450701.9862726405)))
146;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333188.646550982 7447901.9862726405,333888.646550982 7447901.9862726405,333888.646550982 7447501.9862726405,333188.646550982 7447501.9862726405,333188.646550982 7447901.9862726405)))
147;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333188.646550982 7448301.9862726405,333888.646550982 7448301.9862726405,333888.646550982 7447901.9862726405,333188.646550982 7447901.9862726405,333188.646550982 7448301.9862726405)))
148;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333188.646550982 7448701.9862726405,333888.646550982 7448701.9862726405,333888.646550982 7448301.9862726405,333188.646550982 7448301.9862726405,333188.646550982 7448701.9862726405)))
149;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333188.646550982 7449101.9862726405,333888.646550982 7449101.9862726405,333888.646550982 7448701.9862726405,333188.646550982 7448701.9862726405,333188.646550982 7449101.9862726405)))
150;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333188.646550982 7446301.9862726405,333888.646550982 7446301.9862726405,333888.646550982 7445901.9862726405,333188.646550982 7445901.9862726405,333188.646550982 7446301.9862726405)))
151;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333188.646550982 7446701.9862726405,333888.646550982 7446701.9862726405,333888.646550982 7446301.9862726405,333188.646550982 7446301.9862726405,333188.646550982 7446701.9862726405)))
152;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333188.646550982 7447101.9862726405,333888.646550982 7447101.9862726405,333888.646550982 7446701.9862726405,333188.646550982 7446701.9862726405,333188.646550982 7447101.9862726405)))
153;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333188.646550982 7447501.9862726405,333888.646550982 7447501.9862726405,333888.646550982 7447101.9862726405,333188.646550982 7447101.9862726405,333188.646550982 7447501.9862726405)))
188;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7445501.9862726405,333188.646550982 7445501.9862726405,333188.646550982 7445101.9862726405,332488.646550982 7445101.9862726405,332488.646550982 7445501.9862726405)))
189;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7445901.9862726405,333188.646550982 7445901.9862726405,333188.646550982 7445501.9862726405,332488.646550982 7445501.9862726405,332488.646550982 7445901.9862726405)))
202;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7449501.9862726405,333188.646550982 7449501.9862726405,333188.646550982 7449101.9862726405,332488.646550982 7449101.9862726405,332488.646550982 7449501.9862726405)))
203;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7449901.9862726405,333188.646550982 7449901.9862726405,333188.646550982 7449501.9862726405,332488.646550982 7449501.9862726405,332488.646550982 7449901.9862726405)))
204;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7450301.9862726405,333188.646550982 7450301.9862726405,333188.646550982 7449901.9862726405,332488.646550982 7449901.9862726405,332488.646550982 7450301.9862726405)))
205;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7450701.9862726405,333188.646550982 7450701.9862726405,333188.646550982 7450301.9862726405,332488.646550982 7450301.9862726405,332488.646550982 7450701.9862726405)))
206;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7447901.9862726405,333188.646550982 7447901.9862726405,333188.646550982 7447501.9862726405,332488.646550982 7447501.9862726405,332488.646550982 7447901.9862726405)))
207;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7448301.9862726405,333188.646550982 7448301.9862726405,333188.646550982 7447901.9862726405,332488.646550982 7447901.9862726405,332488.646550982 7448301.9862726405)))
208;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7448701.9862726405,333188.646550982 7448701.9862726405,333188.646550982 7448301.9862726405,332488.646550982 7448301.9862726405,332488.646550982 7448701.9862726405)))
209;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7449101.9862726405,333188.646550982 7449101.9862726405,333188.646550982 7448701.9862726405,332488.646550982 7448701.9862726405,332488.646550982 7449101.9862726405)))
210;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7446301.9862726405,333188.646550982 7446301.9862726405,333188.646550982 7445901.9862726405,332488.646550982 7445901.9862726405,332488.646550982 7446301.9862726405)))
211;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7446701.9862726405,333188.646550982 7446701.9862726405,333188.646550982 7446301.9862726405,332488.646550982 7446301.9862726405,332488.646550982 7446701.9862726405)))
212;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7447101.9862726405,333188.646550982 7447101.9862726405,333188.646550982 7446701.9862726405,332488.646550982 7446701.9862726405,332488.646550982 7447101.9862726405)))
213;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7447501.9862726405,333188.646550982 7447501.9862726405,333188.646550982 7447101.9862726405,332488.646550982 7447101.9862726405,332488.646550982 7447501.9862726405)))
249;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7445501.9862726405,334588.646550982 7445501.9862726405,334588.646550982 7445101.9862726405,333888.646550982 7445101.9862726405,333888.646550982 7445501.9862726405)))
250;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7445901.9862726405,334588.646550982 7445901.9862726405,334588.646550982 7445501.9862726405,333888.646550982 7445501.9862726405,333888.646550982 7445901.9862726405)))
262;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7449501.9862726405,334588.646550982 7449501.9862726405,334588.646550982 7449101.9862726405,333888.646550982 7449101.9862726405,333888.646550982 7449501.9862726405)))
263;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7449901.9862726405,334588.646550982 7449901.9862726405,334588.646550982 7449501.9862726405,333888.646550982 7449501.9862726405,333888.646550982 7449901.9862726405)))
264;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7450301.9862726405,334588.646550982 7450301.9862726405,334588.646550982 7449901.9862726405,333888.646550982 7449901.9862726405,333888.646550982 7450301.9862726405)))
265;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7450701.9862726405,334588.646550982 7450701.9862726405,334588.646550982 7450301.9862726405,333888.646550982 7450301.9862726405,333888.646550982 7450701.9862726405)))
266;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7447901.9862726405,334588.646550982 7447901.9862726405,334588.646550982 7447501.9862726405,333888.646550982 7447501.9862726405,333888.646550982 7447901.9862726405)))
267;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7448301.9862726405,334588.646550982 7448301.9862726405,334588.646550982 7447901.9862726405,333888.646550982 7447901.9862726405,333888.646550982 7448301.9862726405)))
268;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7448701.9862726405,334588.646550982 7448701.9862726405,334588.646550982 7448301.9862726405,333888.646550982 7448301.9862726405,333888.646550982 7448701.9862726405)))
269;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7449101.9862726405,334588.646550982 7449101.9862726405,334588.646550982 7448701.9862726405,333888.646550982 7448701.9862726405,333888.646550982 7449101.9862726405)))
270;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7446301.9862726405,334588.646550982 7446301.9862726405,334588.646550982 7445901.9862726405,333888.646550982 7445901.9862726405,333888.646550982 7446301.9862726405)))
271;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7446701.9862726405,334588.646550982 7446701.9862726405,334588.646550982 7446301.9862726405,333888.646550982 7446301.9862726405,333888.646550982 7446701.9862726405)))
272;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7447101.9862726405,334588.646550982 7447101.9862726405,334588.646550982 7446701.9862726405,333888.646550982 7446701.9862726405,333888.646550982 7447101.9862726405)))
273;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7447501.9862726405,334588.646550982 7447501.9862726405,334588.646550982 7447101.9862726405,333888.646550982 7447101.9862726405,333888.646550982 7447501.9862726405)))
308;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((334588.646550982 7445501.9862726405,335288.646550982 7445501.9862726405,335288.646550982 7445101.9862726405,334588.646550982 7445101.9862726405,334588.646550982 7445501.9862726405)))
309;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((334588.646550982 7445901.9862726405,335288.646550982 7445901.9862726405,335288.646550982 7445501.9862726405,334588.646550982 7445501.9862726405,334588.646550982 7445901.9862726405)))
322;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((334588.646550982 7451101.9862726405,335288.646550982 7451101.9862726405,335288.646550982 7450701.9862726405,334588.646550982 7450701.9862726405,334588.646550982 7451101.9862726405)))
323;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((334588.646550982 7451501.9862726405,335288.646550982 7451501.9862726405,335288.646550982 7451101.9862726405,334588.646550982 7451101.9862726405,334588.646550982 7451501.9862726405)))
324;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((334588.646550982 7451901.9862726405,335288.646550982 7451901.9862726405,335288.646550982 7451501.9862726405,334588.646550982 7451501.9862726405,334588.646550982 7451901.9862726405)))
325;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((334588.646550982 7452301.9862726405,335288.646550982 7452301.9862726405,335288.646550982 7451901.9862726405,334588.646550982 7451901.9862726405,334588.646550982 7452301.9862726405)))
326;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((334588.646550982 7449501.9862726405,335288.646550982 7449501.9862726405,335288.646550982 7449101.9862726405,334588.646550982 7449101.9862726405,334588.646550982 7449501.9862726405)))
327;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((334588.646550982 7449901.9862726405,335288.646550982 7449901.9862726405,335288.646550982 7449501.9862726405,334588.646550982 7449501.9862726405,334588.646550982 7449901.9862726405)))
328;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((334588.646550982 7450301.9862726405,335288.646550982 7450301.9862726405,335288.646550982 7449901.9862726405,334588.646550982 7449901.9862726405,334588.646550982 7450301.9862726405)))
329;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((334588.646550982 7450701.9862726405,335288.646550982 7450701.9862726405,335288.646550982 7450301.9862726405,334588.646550982 7450301.9862726405,334588.646550982 7450701.9862726405)))
330;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((334588.646550982 7447901.9862726405,335288.646550982 7447901.9862726405,335288.646550982 7447501.9862726405,334588.646550982 7447501.9862726405,334588.646550982 7447901.9862726405)))
331;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((334588.646550982 7448301.9862726405,335288.646550982 7448301.9862726405,335288.646550982 7447901.9862726405,334588.646550982 7447901.9862726405,334588.646550982 7448301.9862726405)))
332;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((334588.646550982 7448701.9862726405,335288.646550982 7448701.9862726405,335288.646550982 7448301.9862726405,334588.646550982 7448301.9862726405,334588.646550982 7448701.9862726405)))
333;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((334588.646550982 7449101.9862726405,335288.646550982 7449101.9862726405,335288.646550982 7448701.9862726405,334588.646550982 7448701.9862726405,334588.646550982 7449101.9862726405)))
334;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((334588.646550982 7446301.9862726405,335288.646550982 7446301.9862726405,335288.646550982 7445901.9862726405,334588.646550982 7445901.9862726405,334588.646550982 7446301.9862726405)))
335;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((334588.646550982 7446701.9862726405,335288.646550982 7446701.9862726405,335288.646550982 7446301.9862726405,334588.646550982 7446301.9862726405,334588.646550982 7446701.9862726405)))
336;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((334588.646550982 7447101.9862726405,335288.646550982 7447101.9862726405,335288.646550982 7446701.9862726405,334588.646550982 7446701.9862726405,334588.646550982 7447101.9862726405)))
337;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((334588.646550982 7447501.9862726405,335288.646550982 7447501.9862726405,335288.646550982 7447101.9862726405,334588.646550982 7447101.9862726405,334588.646550982 7447501.9862726405)))
338;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((334588.646550982 7452701.9862726405,335288.646550982 7452701.9862726405,335288.646550982 7452301.9862726405,334588.646550982 7452301.9862726405,334588.646550982 7452701.9862726405)))
339;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((334588.646550982 7453101.9862726405,335288.646550982 7453101.9862726405,335288.646550982 7452701.9862726405,334588.646550982 7452701.9862726405,334588.646550982 7453101.9862726405)))
340;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((334588.646550982 7453501.9862726405,335288.646550982 7453501.9862726405,335288.646550982 7453101.9862726405,334588.646550982 7453101.9862726405,334588.646550982 7453501.9862726405)))
341;1;3;NULL;finalizado;NULL;NULL;0.11900790318916665;MULTIPOLYGON(((334868.66092903446 7453740.0317205805,334936.10800168396 7453710.432816671,335036.33555981156 7453641.555315612,335230.2490118417 7453546.474674767,335288.646550982 7453533.354285755,335288.646550982 7453501.9862726405,334588.646550982 7453501.9862726405,334588.646550982 7453738.557287178,334868.66092903446 7453740.0317205805)))
394;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((335288.646550982 7445501.9862726405,335988.646550982 7445501.9862726405,335988.646550982 7445101.9862726405,335288.646550982 7445101.9862726405,335288.646550982 7445501.9862726405)))
395;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((335288.646550982 7445901.9862726405,335988.646550982 7445901.9862726405,335988.646550982 7445501.9862726405,335288.646550982 7445501.9862726405,335288.646550982 7445901.9862726405)))
408;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((335288.646550982 7451101.9862726405,335988.646550982 7451101.9862726405,335988.646550982 7450701.9862726405,335288.646550982 7450701.9862726405,335288.646550982 7451101.9862726405)))
409;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((335288.646550982 7451501.9862726405,335988.646550982 7451501.9862726405,335988.646550982 7451101.9862726405,335288.646550982 7451101.9862726405,335288.646550982 7451501.9862726405)))
410;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((335288.646550982 7451901.9862726405,335988.646550982 7451901.9862726405,335988.646550982 7451501.9862726405,335288.646550982 7451501.9862726405,335288.646550982 7451901.9862726405)))
411;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((335288.646550982 7452301.9862726405,335988.646550982 7452301.9862726405,335988.646550982 7451901.9862726405,335288.646550982 7451901.9862726405,335288.646550982 7452301.9862726405)))
412;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((335288.646550982 7449501.9862726405,335988.646550982 7449501.9862726405,335988.646550982 7449101.9862726405,335288.646550982 7449101.9862726405,335288.646550982 7449501.9862726405)))
413;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((335288.646550982 7449901.9862726405,335988.646550982 7449901.9862726405,335988.646550982 7449501.9862726405,335288.646550982 7449501.9862726405,335288.646550982 7449901.9862726405)))
414;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((335288.646550982 7450301.9862726405,335988.646550982 7450301.9862726405,335988.646550982 7449901.9862726405,335288.646550982 7449901.9862726405,335288.646550982 7450301.9862726405)))
415;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((335288.646550982 7450701.9862726405,335988.646550982 7450701.9862726405,335988.646550982 7450301.9862726405,335288.646550982 7450301.9862726405,335288.646550982 7450701.9862726405)))
416;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((335288.646550982 7447901.9862726405,335988.646550982 7447901.9862726405,335988.646550982 7447501.9862726405,335288.646550982 7447501.9862726405,335288.646550982 7447901.9862726405)))
417;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((335288.646550982 7448301.9862726405,335988.646550982 7448301.9862726405,335988.646550982 7447901.9862726405,335288.646550982 7447901.9862726405,335288.646550982 7448301.9862726405)))
418;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((335288.646550982 7448701.9862726405,335988.646550982 7448701.9862726405,335988.646550982 7448301.9862726405,335288.646550982 7448301.9862726405,335288.646550982 7448701.9862726405)))
419;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((335288.646550982 7449101.9862726405,335988.646550982 7449101.9862726405,335988.646550982 7448701.9862726405,335288.646550982 7448701.9862726405,335288.646550982 7449101.9862726405)))
420;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((335288.646550982 7446301.9862726405,335988.646550982 7446301.9862726405,335988.646550982 7445901.9862726405,335288.646550982 7445901.9862726405,335288.646550982 7446301.9862726405)))
421;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((335288.646550982 7446701.9862726405,335988.646550982 7446701.9862726405,335988.646550982 7446301.9862726405,335288.646550982 7446301.9862726405,335288.646550982 7446701.9862726405)))
422;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((335288.646550982 7447101.9862726405,335988.646550982 7447101.9862726405,335988.646550982 7446701.9862726405,335288.646550982 7446701.9862726405,335288.646550982 7447101.9862726405)))
423;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((335288.646550982 7447501.9862726405,335988.646550982 7447501.9862726405,335988.646550982 7447101.9862726405,335288.646550982 7447101.9862726405,335288.646550982 7447501.9862726405)))
424;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((335288.646550982 7452701.9862726405,335988.646550982 7452701.9862726405,335988.646550982 7452301.9862726405,335288.646550982 7452301.9862726405,335288.646550982 7452701.9862726405)))
425;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((335288.646550982 7453101.9862726405,335988.646550982 7453101.9862726405,335988.646550982 7452701.9862726405,335288.646550982 7452701.9862726405,335288.646550982 7453101.9862726405)))
426;1;3;NULL;finalizado;NULL;NULL;0.28;MULTIPOLYGON(((335288.646550982 7453501.9862726405,335988.646550982 7453501.9862726405,335988.646550982 7453101.9862726405,335288.646550982 7453101.9862726405,335288.646550982 7453501.9862726405)))
427;1;3;NULL;finalizado;NULL;NULL;0.04658926349981256;MULTIPOLYGON(((335321.7833942791 7453525.909309801,335391.93676977756 7453531.989451431,335436.0729250391 7453555.049674267,335439.29587614903 7453556.73364613,335443.4714149053 7453558.91522082,335560.944848311 7453593.652815849,335618.7469915906 7453593.705344424,335788.85796722973 7453566.10700898,335831.02121271763 7453564.706015252,335922.28767864965 7453580.930164157,335985.10677055025 7453577.608945722,335988.646550982 7453576.1441391455,335988.646550982 7453501.9862726405,335288.646550982 7453501.9862726405,335288.646550982 7453533.354285755,335321.7833942791 7453525.909309801)))
458;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((329688.646550982 7445501.9862726405,330388.646550982 7445501.9862726405,330388.646550982 7445101.9862726405,329688.646550982 7445101.9862726405,329688.646550982 7445501.9862726405)))
459;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((329688.646550982 7445901.9862726405,330388.646550982 7445901.9862726405,330388.646550982 7445501.9862726405,329688.646550982 7445501.9862726405,329688.646550982 7445901.9862726405)))
472;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((329688.646550982 7449501.9862726405,330388.646550982 7449501.9862726405,330388.646550982 7449101.9862726405,329688.646550982 7449101.9862726405,329688.646550982 7449501.9862726405)))
473;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((329688.646550982 7449901.9862726405,330388.646550982 7449901.9862726405,330388.646550982 7449501.9862726405,329688.646550982 7449501.9862726405,329688.646550982 7449901.9862726405)))
474;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((329688.646550982 7450301.9862726405,330388.646550982 7450301.9862726405,330388.646550982 7449901.9862726405,329688.646550982 7449901.9862726405,329688.646550982 7450301.9862726405)))
475;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((329688.646550982 7450701.9862726405,330388.646550982 7450701.9862726405,330388.646550982 7450301.9862726405,329688.646550982 7450301.9862726405,329688.646550982 7450701.9862726405)))
476;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((329688.646550982 7447901.9862726405,330388.646550982 7447901.9862726405,330388.646550982 7447501.9862726405,329688.646550982 7447501.9862726405,329688.646550982 7447901.9862726405)))
477;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((329688.646550982 7448301.9862726405,330388.646550982 7448301.9862726405,330388.646550982 7447901.9862726405,329688.646550982 7447901.9862726405,329688.646550982 7448301.9862726405)))
478;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((329688.646550982 7448701.9862726405,330388.646550982 7448701.9862726405,330388.646550982 7448301.9862726405,329688.646550982 7448301.9862726405,329688.646550982 7448701.9862726405)))
479;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((329688.646550982 7449101.9862726405,330388.646550982 7449101.9862726405,330388.646550982 7448701.9862726405,329688.646550982 7448701.9862726405,329688.646550982 7449101.9862726405)))
480;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((329688.646550982 7446301.9862726405,330388.646550982 7446301.9862726405,330388.646550982 7445901.9862726405,329688.646550982 7445901.9862726405,329688.646550982 7446301.9862726405)))
481;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((329688.646550982 7446701.9862726405,330388.646550982 7446701.9862726405,330388.646550982 7446301.9862726405,329688.646550982 7446301.9862726405,329688.646550982 7446701.9862726405)))
482;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((329688.646550982 7447101.9862726405,330388.646550982 7447101.9862726405,330388.646550982 7446701.9862726405,329688.646550982 7446701.9862726405,329688.646550982 7447101.9862726405)))
483;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((329688.646550982 7447501.9862726405,330388.646550982 7447501.9862726405,330388.646550982 7447101.9862726405,329688.646550982 7447101.9862726405,329688.646550982 7447501.9862726405)))
518;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((330388.646550982 7445501.9862726405,331088.646550982 7445501.9862726405,331088.646550982 7445101.9862726405,330388.646550982 7445101.9862726405,330388.646550982 7445501.9862726405)))
519;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((330388.646550982 7445901.9862726405,331088.646550982 7445901.9862726405,331088.646550982 7445501.9862726405,330388.646550982 7445501.9862726405,330388.646550982 7445901.9862726405)))
532;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((330388.646550982 7449501.9862726405,331088.646550982 7449501.9862726405,331088.646550982 7449101.9862726405,330388.646550982 7449101.9862726405,330388.646550982 7449501.9862726405)))
533;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((330388.646550982 7449901.9862726405,331088.646550982 7449901.9862726405,331088.646550982 7449501.9862726405,330388.646550982 7449501.9862726405,330388.646550982 7449901.9862726405)))
534;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((330388.646550982 7450301.9862726405,331088.646550982 7450301.9862726405,331088.646550982 7449901.9862726405,330388.646550982 7449901.9862726405,330388.646550982 7450301.9862726405)))
535;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((330388.646550982 7450701.9862726405,331088.646550982 7450701.9862726405,331088.646550982 7450301.9862726405,330388.646550982 7450301.9862726405,330388.646550982 7450701.9862726405)))
536;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((330388.646550982 7447901.9862726405,331088.646550982 7447901.9862726405,331088.646550982 7447501.9862726405,330388.646550982 7447501.9862726405,330388.646550982 7447901.9862726405)))
537;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((330388.646550982 7448301.9862726405,331088.646550982 7448301.9862726405,331088.646550982 7447901.9862726405,330388.646550982 7447901.9862726405,330388.646550982 7448301.9862726405)))
538;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((330388.646550982 7448701.9862726405,331088.646550982 7448701.9862726405,331088.646550982 7448301.9862726405,330388.646550982 7448301.9862726405,330388.646550982 7448701.9862726405)))
539;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((330388.646550982 7449101.9862726405,331088.646550982 7449101.9862726405,331088.646550982 7448701.9862726405,330388.646550982 7448701.9862726405,330388.646550982 7449101.9862726405)))
540;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((330388.646550982 7446301.9862726405,331088.646550982 7446301.9862726405,331088.646550982 7445901.9862726405,330388.646550982 7445901.9862726405,330388.646550982 7446301.9862726405)))
541;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((330388.646550982 7446701.9862726405,331088.646550982 7446701.9862726405,331088.646550982 7446301.9862726405,330388.646550982 7446301.9862726405,330388.646550982 7446701.9862726405)))
542;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((330388.646550982 7447101.9862726405,331088.646550982 7447101.9862726405,331088.646550982 7446701.9862726405,330388.646550982 7446701.9862726405,330388.646550982 7447101.9862726405)))
543;1;3;NULL;finalizado;andamento;NULL;0.28;MULTIPOLYGON(((330388.646550982 7447501.9862726405,331088.646550982 7447501.9862726405,331088.646550982 7447101.9862726405,330388.646550982 7447101.9862726405,330388.646550982 7447501.9862726405)))
