id;area_km2;municipio;cod_estado;cod_class;class;obs;st_astext
1408;4.555521180187285e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((327981.53475849546 7447520.3028334435,327970.9747720944 7447529.992806618,327958.2957445907 7447533.153772308,327946.1156323273 7447540.665955098,327810.4054336584 7447582.804816242,327649.3458212007 7447630.172081305,327841.1683133247 7447728.004401867,327876.71151343675 7447744.291291891,327911.6612307313 7447764.370219401,327980.9642158486 7447808.865961482,328027.8240150951 7447749.279967694,327981.53475849546 7447520.3028334435)))
1409;1.9394793359722186e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((344590.26727147435 7446523.763127854,344587.16668553656 7446518.089910081,344607.7224716709 7446508.258122971,344765.39947363397 7446390.685124925,344735.7255234367 7446333.454534105,344562.81091160874 7446412.274480395,344521.4769272313 7446431.307927659,344531.3560776225 7446447.769292405,344538.91027684195 7446472.931706956,344539.40508885356 7446483.905889085,344546.444517564 7446509.642095138,344556.5660995968 7446542.69928508,344590.26727147435 7446523.763127854)))
1410;3.1918550382871585e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((331612.28087257507 7447449.057383591,331582.8548516273 7447511.7184935175,331567.5830075448 7447543.862623857,331552.6136442425 7447573.550593998,331639.39742138004 7447665.1212093355,331682.78624001 7447711.179737166,331724.2667266885 7447755.850348838,331744.5184569275 7447739.134024741,331748.86326571595 7447743.828751294,331751.8386188653 7447748.098157413,331757.01247601514 7447752.392266083,331762.75898950396 7447754.643141922,331767.4584427171 7447752.236342636,331793.99235451664 7447714.547348186,331818.89875117986 7447674.927103793,331717.2049416251 7447565.01659005,331662.82078389137 7447506.87874832,331612.28087257507 7447449.057383591)))
1411;6.726581322083321e-12;Atibaia;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((348484.8663639706 7446895.878090361,348440.901946974 7447003.91295333,348423.2333506833 7447020.891292126,348405.48214146675 7447037.106602121,348375.6933212669 7447047.734946828,348352.56691812596 7447051.872697428,348235.94388214254 7447067.085325971,348199.4009069017 7447088.575504886,348173.86842143827 7447113.45582317,348150.603360062 7447131.801061079,348114.0264171675 7447160.941384949,348132.07655723055 7447223.474803874,348151.26776763576 7447300.4629825335,348181.7600238692 7447274.540628012,348191.8408008244 7447256.061021843,348205.324612546 7447227.233122682,348214.26728190866 7447212.567961575,348228.10623316694 7447202.870313059,348246.8469915743 7447197.595388593,348266.58175218524 7447202.714416739,348290.0139051262 7447222.625615568,348348.3969619791 7447264.752764846,348468.12090011884 7447179.069127122,348584.0141694677 7447091.70805377,348484.8663639706 7446895.878090361)))
1412;3.260214287887574e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((333631.5848702926 7430232.968377838,333503.79121369676 7430264.140658692,333469.87749456515 7430309.282752513,333543.08147300745 7430401.762688136,333578.6553830497 7430484.59384492,333636.49345649057 7430512.924140745,333690.1401199088 7430473.538432838,333679.0821012906 7430411.282582524,333671.5842714601 7430362.600467909,333666.82799530926 7430335.312395953,333662.3202427058 7430305.901604483,333655.5926076864 7430243.694882244,333635.71526195784 7430250.854296835,333631.5848702926 7430232.968377838)))
1413;6.1553982327588305e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((331051.75124492927 7447596.43683805,331028.5252681374 7447608.745956538,331004.24935120944 7447616.670601647,330979.4484593604 7447622.402986545,331475.5426103518 7448184.417281503,331540.13106356934 7448111.353941081,331093.97966355283 7447605.111881411,331076.99686373427 7447600.0011242125,331051.75124492927 7447596.43683805)))
1414;8.52616883303752e-12;Atibaia;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((330569.64332708874 7440712.806141673,330558.06315260165 7440716.49899468,330517.7668658042 7440732.977713038,330487.74727038795 7440763.777600726,330468.33935567044 7440779.40077577,330456.5358133323 7440802.758929454,330920.0362513025 7441211.212297292,330936.8270827787 7441184.085247528,330939.4699772295 7441144.778522078,330942.7488447585 7441097.830339314,330944.46615413093 7441043.215888097,330950.8371692265 7441014.332142676,330956.1341459057 7440983.250947612,330953.9253741043 7440935.694796015,330940.9691937042 7440915.333738806,330922.5316634254 7440893.817952216,330915.5258879064 7440881.719293758,330764.92265274114 7440886.568811152,330569.64332708874 7440712.806141673)))
1415;3.857590661616616e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((329908.49242907093 7448652.08903939,329908.85591715213 7448668.491645729,329903.24499927415 7448681.182315063,329896.97836931015 7448700.516063685,329881.40464382636 7448716.46443641,329856.20241034904 7448733.123395195,330276.3084519877 7449039.07827463,330333.4351696435 7448991.9865271095,329908.49242907093 7448652.08903939)))
1416;2.1269364774145723e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((331446.5922772548 7453798.467917671,331358.37413276115 7453868.014140404,331453.4674749349 7454116.78375224,331514.46742354403 7454071.536591515,331446.5922772548 7453798.467917671)))
1417;8.311902017001535e-12;Atibaia;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((332449.1438341603 7453005.378053915,332153.9548669454 7453537.372310641,332177.0077962858 7453651.908431565,332595.30067891814 7453163.384367073,332588.4151929056 7453139.796487739,332581.7009721834 7453125.50561049,332573.90846812143 7453109.289026665,332561.9770829603 7453094.393200183,332547.5410354122 7453082.203266971,332530.35591387225 7453069.9826531615,332511.26780621475 7453055.827109272,332496.01320929884 7453043.08125045,332479.90645133174 7453032.786317067,332466.58847088815 7453018.96852963,332449.1438341603 7453005.378053915)))
1418;4.3275549897777595e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((349166.4334290036 7447599.078931816,349217.0336793163 7447609.523801016,349243.3415230452 7447613.522327792,349264.9842172001 7447615.638678506,349284.98254788993 7447618.244696738,349302.3418927438 7447619.811622973,349368.86362861004 7447270.645317433,349368.9726863254 7447269.989869553,349369.07384904777 7447269.391691064,349289.7119296271 7447263.576367607,349263.387497065 7447261.286314381,349234.8281999922 7447259.986210873,349159.3510103358 7447597.655427167,349159.9769138814 7447597.748255596,349166.4334290036 7447599.078931816)))
1419;5.313381062891089e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((328444.36802014173 7454393.300072862,328379.8636962194 7454455.4482922815,328300.86812278826 7454534.382662585,328524.3541711557 7454757.310810886,328542.3501287162 7454722.5185565,328571.90613286535 7454686.764641354,328606.4172153375 7454650.520475116,328627.24339606526 7454608.651844766,328640.7275951718 7454583.651357852,328444.36802014173 7454393.300072862)))
1420;1.1899081162526727e-12;Atibaia;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((339810.93718443066 7433638.110967003,339773.82718458597 7433640.860990966,339698.04700639914 7433648.380880622,339676.69698845694 7433650.75088289,339668.9869896204 7433651.260885267,339663.94699718105 7433677.690880295,339659.037002785 7433709.620964584,339651.8370032583 7433729.280970085,339681.2670018913 7433732.610979486,339738.5771042678 7433740.291064346,339770.467089911 7433744.751072199,339798.32719009067 7433749.4710697755,339804.27721062663 7433686.850993595,339806.5271945411 7433668.830983617,339810.93718443066 7433638.110967003)))
1421;6.0468402550429125e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((347139.80429533304 7446930.859432077,347022.10739437246 7447113.283045275,347022.3488863828 7447183.785414022,347022.0864214268 7447209.468819149,347019.6033255737 7447237.315630568,347018.0853374101 7447278.288771171,347016.74885105086 7447301.502022805,347017.1113650386 7447319.813999452,347008.2522502308 7447353.061048219,347003.4412301227 7447366.674831156,346976.75205630297 7447342.901763225,346947.85555972933 7447373.757922287,347137.80619578075 7447449.478855703,347192.83276193537 7447084.795421107,347192.93317261187 7447074.959305589,347183.10790019535 7447068.300911758,347156.27953188925 7447058.189863459,347161.8867938953 7447047.316979276,347170.24745873944 7447035.9257078115,347175.8379656863 7447026.692182459,347179.2302038325 7447017.436217982,347179.3696790857 7447003.775008231,347231.53373655747 7447008.679532362,347235.39998462616 7446952.975571053,347217.10852394055 7446949.683297526,347197.34657022887 7446947.295555478,347183.6130757693 7446946.6088455655,347166.6380002447 7446940.42399495,347155.69138548744 7446935.94019547,347139.80429533304 7446930.859432077)))
1423;6.398339674650295e-13;Atibaia;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((351389.93115824927 7445428.728574537,351324.9935617966 7445493.109382315,351338.06755286123 7445504.714548858,351354.4385751971 7445516.352475097,351369.7106179265 7445527.979470886,351386.61490686785 7445541.26199675,351390.98921576934 7445543.491217766,351467.18257180194 7445452.446235664,351450.0775532071 7445459.380060487,351439.62620809814 7445460.369138863,351424.256499598 7445458.57716934,351405.6874972548 7445446.917528327,351391.50365663983 7445436.394312628,351389.93115824927 7445428.728574537)))
1424;6.397017205250615e-12;Atibaia;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((328974.5553146773 7451542.972485611,328886.468079909 7451601.013988953,328672.17570044496 7451732.516130256,328647.6479539203 7451713.647132128,328638.62042681227 7451733.773021236,328715.4061750814 7451798.890927125,328790.03648305405 7451860.157037238,328846.14651376626 7451906.176368108,329087.24925336416 7451641.5739633795,328974.5553146773 7451542.972485611)))
1457;5.0669061434715845e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((344390.87993219076 7443405.2003545575,344314.67608311196 7443441.014442604,344261.10712053126 7443466.682807235,344203.1595114104 7443490.666233712,344151.3125482466 7443509.249228084,344090.6173538844 7443533.203661874,344068.5369952619 7443542.808310529,344069.55608589435 7443550.46839161,344054.66977611394 7443555.230580503,344049.8045804082 7443547.530364376,344032.6862794487 7443555.547578704,343982.4700729302 7443575.786290826,344009.56032964506 7443612.67725709,344032.95851144486 7443634.777123047,344059.6876537247 7443653.633373216,344101.3716549877 7443661.171322744,344202.3592458159 7443620.152117256,344249.08500507416 7443618.45353897,344368.4855982912 7443603.305577172,344432.3236815322 7443594.135150927,344390.87993219076 7443405.2003545575)))
1425;7.809402026446283e-12;Atibaia;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((342610.2706197636 7447136.524977947,342589.0567352421 7447139.905567106,342571.0359154585 7447154.882082036,342567.1459256191 7447171.988369075,342559.2757879563 7447188.6429073345,342543.3268565416 7447196.0581427235,342526.66342530923 7447202.816894054,342509.41249396733 7447205.009397857,342483.8789983849 7447210.8038191255,342474.3793977867 7447225.596698912,342468.72841483203 7447240.279805422,342462.66806257714 7447254.692171417,342458.05824639957 7447268.371750321,342450.02072061214 7447281.33211384,342440.9799594112 7447291.689313391,342433.5368334106 7447293.865421347,342423.64196712873 7447293.986697717,342405.63212875684 7447288.3079160955,342376.0075249019 7447263.378337097,342363.32965129643 7447240.700573474,342346.98096885445 7447240.391778775,342310.0897476984 7447246.561507793,342303.7385681529 7447262.480597017,342283.0992147381 7447271.622453585,342279.7272151995 7447285.181851135,342322.61051198386 7447440.711996358,342375.2318209816 7447480.616647556,342402.60192544106 7447439.094842256,342437.96491212613 7447434.548244666,342479.92097742774 7447378.013683429,342484.4417518243 7447372.800877034,342488.1280843123 7447368.535721461,342522.00653007417 7447367.935681378,342545.7874360502 7447373.651142335,342511.3305414754 7447423.228188986,342664.3662486456 7447479.012399689,342773.7292150395 7447323.702847408,342614.7279286006 7447259.864503724,342630.85009619774 7447229.428547722,342643.1743058325 7447226.962097823,342646.4242912916 7447215.177636644,342666.424392377 7447212.89431866,342658.50793835137 7447190.659762545,342657.37510000844 7447176.694369724,342651.9788631519 7447154.093529934,342641.16821556754 7447156.37092288,342628.3928703527 7447139.670139829,342610.2706197636 7447136.524977947)))
1426;7.529647402366596e-12;Atibaia;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((338956.16939613945 7450540.734583877,338666.0011322827 7450708.992666846,338685.6453879797 7450748.290499561,338699.94248260825 7450773.590903083,338711.2073345622 7450799.678712254,338734.43829180225 7450863.342006063,338739.4843135366 7450879.79633988,338741.77583950764 7450896.767734875,338743.5676129571 7450909.087076968,338744.14824556594 7450931.780147128,338744.2790874345 7450945.174997387,338740.41487028287 7450972.193698036,338944.22509359894 7451012.924603506,338952.47316018277 7450961.625996079,338957.46579722315 7450931.8860587105,338962.28629089484 7450892.577622772,338962.8282659827 7450867.7100313045,338958.01577563037 7450855.084985573,338944.33835540747 7450823.23139163,338933.4125411676 7450791.134074023,338928.6999293184 7450769.216851976,338924.76493525854 7450751.681323633,338924.1341413172 7450733.63464912,338927.19984062575 7450704.147798758,338929.99654551677 7450674.111455042,338938.2445567839 7450622.814010475,338944.5527239486 7450598.555462766,338947.2260806198 7450579.9978101775,338952.0982848282 7450561.463801222,338956.16939613945 7450540.734583877)))
1427;5.781775710979221e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((332300.77261401265 7452652.155152643,331962.8862832621 7452675.712961908,332179.73974258424 7452952.612469075,332270.1539386824 7452931.7527099075,332307.1381166707 7452869.835233817,332301.72553274565 7452763.7036687825,332300.77261401265 7452652.155152643)))
1428;4.2687694619601575e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((334933.636533103 7439267.690664589,334850.5921344126 7439573.500682982,335000.84880299284 7439573.524259731,335100.4869448487 7439282.099882789,335040.7181542732 7439271.879537517,334996.77360090904 7439271.393558115,334970.7117297386 7439268.373973087,334933.636533103 7439267.690664589)))
1429;4.2461409706757365e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((332834.80425764754 7434609.681669796,332233.1401685879 7434878.151458476,332267.998473145 7434952.815438666,332834.5196154588 7434683.948181814,332834.80425764754 7434609.681669796)))
1430;6.501602495594953e-12;Atibaia;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((337712.8744278663 7452931.303230505,337654.9618085874 7452947.62600487,337621.902619806 7452953.829312962,337554.70228867925 7452964.583771287,337551.551400136 7452950.880981831,337537.72345261025 7452958.385758307,337522.83139291906 7452962.598520637,337486.47326872614 7452968.765828731,337450.0973451396 7452976.573105905,337426.3846663052 7452982.877236834,337390.0086674581 7452990.684380345,337350.87174542155 7452999.555020459,337329.9317116075 7453003.702064568,337287.55513960496 7453007.069938603,337286.6437868102 7453040.411838919,337287.3877887875 7453073.2250067685,337292.06344244874 7453098.426319916,337298.8316837505 7453133.491935144,337300.84721532185 7453150.463180322,337326.7239145506 7453147.463135416,337345.2990138377 7453158.599548386,337367.5391904472 7453186.72508858,337381.08904688514 7453204.914863927,337397.86675584206 7453229.700704442,337410.3762795591 7453242.411647438,337424.630013727 7453246.393349061,337443.29411636374 7453249.329286933,337463.14073580573 7453244.6233940385,337479.1268001445 7453240.969191925,337498.4531738224 7453233.523836317,337522.1957924455 7453224.485996538,337539.8904314693 7453215.382665443,337550.9813730762 7453206.754605273,337562.09596802626 7453195.939775177,337566.63054805604 7453183.413470296,337569.56893302687 7453165.949107021,337569.2912723961 7453140.795403076,337569.4687660545 7453124.3947165795,337573.4830945416 7453109.129076598,337580.2464608442 7453093.893201303,337590.30274894775 7453079.239724655,337610.37386189523 7453053.759607369,337629.80046992155 7453037.020531907,337643.6994027975 7453022.955403242,337658.15402886074 7453008.349538953,337674.8551506557 7452989.393989713,337693.83230725105 7452963.355349809,337712.8744278663 7452931.303230505)))
1431;2.1336189006619764e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((330107.846598987 7448408.467607034,330043.51195897977 7448482.623012032,330249.87777421245 7448657.419124697,330253.37084030226 7448640.2403513305,330258.6026855594 7448615.1554061845,330269.1553753204 7448581.384998979,330280.19265961053 7448553.359568233,330107.846598987 7448408.467607034)))
1432;3.008292911220565e-13;Atibaia;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((327890.5920027796 7453623.610439343,327811.64787454926 7453698.16392553,327838.90229414584 7453719.255048031,327901.1189482654 7453664.741243202,327890.5920027796 7453623.610439343)))
1433;7.403554513201961e-13;Atibaia;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((345218.53101724054 7447709.582894187,345106.0869653858 7447793.133468021,345110.96551589295 7447799.742407593,345117.50417251093 7447805.275440139,345125.68597846397 7447811.37200684,345136.6270906896 7447816.404028604,345146.4577081591 7447822.517639829,345165.63152559486 7447828.727861445,345255.3951822616 7447759.152246045,345252.1710231417 7447752.013935693,345247.875914721 7447742.131873179,345240.8271848862 7447732.767891709,345231.58573056886 7447722.834710704,345218.53101724054 7447709.582894187)))
1434;4.691682860518316e-13;Atibaia;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((338264.3648215018 7445089.964254461,338251.96233303467 7445118.792635004,338241.8110487592 7445142.727236522,338233.37329104566 7445160.669294384,338225.1895343185 7445205.93739922,338275.089333738 7445216.313426081,338278.6582108261 7445191.214583967,338282.83567443537 7445160.657719674,338288.58487006265 7445137.221934428,338293.80816599936 7445111.594648511,338299.39782974264 7445102.911684934,338264.3648215018 7445089.964254461)))
1435;4.2860647677302104e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((332634.7478047447 7452338.224575836,332169.05997394084 7452432.5298914835,332178.0763418493 7452462.154984391,332196.48212809535 7452488.057906987,332209.5061315979 7452503.51246605,332227.9609246687 7452525.041975899,332239.3905993431 7452535.557980062,332656.80257486005 7452431.416638875,332634.7478047447 7452338.224575836)))
1436;2.5459330136959896e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((331380.23647647107 7453928.954479629,331335.31140954595 7453962.898386587,331297.57726698625 7453993.095424172,331257.5943862281 7454027.641606849,331334.2403346853 7454205.121728931,331361.41389703023 7454184.921520503,331380.8279543823 7454170.102273035,331391.3674266508 7454162.018478638,331450.6813509854 7454120.033323845,331380.23647647107 7453928.954479629)))
1437;6.372391861348118e-12;Atibaia;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((335235.4750431683 7442501.867723732,335219.64140939974 7442642.112767785,335108.4815677629 7442656.731457373,335111.4405125871 7442687.3616188895,335114.49594030576 7442709.250737419,335120.262376026 7442734.448120834,335514.1002613341 7442798.345211733,335419.8832889555 7442521.930850305,335235.4750431683 7442501.867723732)))
1438;1.0005618694006165e-12;Atibaia;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((339194.36697380105 7449656.095338171,339189.3641417185 7449661.234580572,339166.16946674854 7449747.899117152,339161.8210129726 7449768.897605479,339182.8891811591 7449803.56128275,339198.5720110589 7449827.78125182,339213.7550480791 7449847.349517403,339275.23621918017 7449804.551926437,339244.6656397393 7449758.853921203,339253.1377235976 7449750.608752929,339229.01287552237 7449706.209888179,339201.4717539999 7449659.997939574,339194.36697380105 7449656.095338171)))
1439;8.00717166687443e-12;Atibaia;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((331015.24495188263 7453438.615081869,331252.2340650437 7454015.278258974,331267.81745342305 7453998.775861064,331308.0628789071 7453965.326280059,331341.09860911046 7453937.263707184,331371.62303386774 7453912.453721287,331215.498885017 7453455.221151821,331015.24495188263 7453438.615081869)))
1440;6.598520280471593e-12;Atibaia;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((337791.0794898706 7452609.994647289,337587.43151257734 7452679.414230498,337600.9335827349 7452727.3999405205,337509.6050013545 7452757.575454503,337518.9068151824 7452787.200174393,337533.7300255827 7452840.1212868355,337541.44172668963 7452864.261489905,337553.35658801463 7452906.4898139,337557.8464686222 7452923.4875332415,337563.3856722263 7452945.143974515,337569.640369472 7452951.499261612,337577.6006912412 7452952.678909555,337824.79017972446 7452899.584079782,337824.195689157 7452852.831077673,337820.0275262608 7452806.039598128,337819.8144894036 7452774.873085664,337816.9233794693 7452737.116828678,337805.03146088694 7452667.2792815585,337799.49500069837 7452645.350007328,337795.3034902981 7452626.168973145,337791.0794898706 7452609.994647289)))
1441;2.5297543276881745e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((333324.9605376804 7430237.990227035,333316.93537156854 7430245.282716264,333307.30289495975 7430252.5628449395,333296.30683404347 7430261.327050948,333282.99779848644 7430271.627676379,333271.02850965085 7430279.498773475,333259.33159128204 7430282.109136527,333246.5463933266 7430282.244593443,333235.4264902454 7430281.828988734,333223.43732508534 7430280.45119503,333213.3665255343 7430279.367898043,333203.90561535564 7430277.896855114,333198.059549534 7430280.320693329,333193.0308259473 7430283.299646754,333188.93019230093 7430300.890340477,333187.92451240047 7430316.04715483,333188.8547376745 7430332.068428153,333192.283146588 7430346.177209341,333195.70135975024 7430364.926415607,333207.37861385266 7430389.067861782,333222.30665787065 7430410.693867529,333253.3606641756 7430446.191856597,333440.5933025825 7430327.438570421,333324.9605376804 7430237.990227035)))
1442;2.888803813467403e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((350606.7790002922 7448846.937522324,350553.4850690497 7448954.625636548,350592.5561244121 7449060.502946432,350671.8047471485 7449271.723803937,350706.0458654617 7449255.667725397,350734.77961900365 7449240.649877152,350749.723333523 7449230.413808239,350719.74398908374 7449149.768750768,350688.13243092364 7449067.468061442,350606.7790002922 7448846.937522324)))
1456;4.704785643400155e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((329861.83044677554 7449501.429619308,329790.33009620255 7449558.7699313015,329747.5096948843 7449593.1799736265,329746.24017046276 7449594.239799195,329755.1904303105 7449622.180017199,329757.43980675575 7449633.020039478,329767.1902628859 7449643.480131105,329771.2196079853 7449658.939701978,329771.7203549793 7449692.990198338,329760.0903838566 7449690.009673381,329738.3002421695 7449677.720583528,329736.89964970335 7449683.189982938,329742.26969639526 7449702.509938571,329743.37949778594 7449706.940254351,329731.53986223857 7449716.820619522,329724.7702381854 7449711.449987548,329717.7100491889 7449712.0796598,329718.0595143689 7449716.500231314,329728.249969981 7449738.660254577,329738.23987759283 7449746.000008225,329747.72956349794 7449741.169594891,329764.1401687426 7449723.790392515,329768.65948904515 7449729.950544406,329784.00997718645 7449737.870559286,329789.44953408896 7449732.939854236,329803.1901328196 7449731.010534294,329823.1297680078 7449715.839780072,329857.7597924327 7449687.5605226755,329925.41038813395 7449632.270411124,329959.47038783657 7449605.330053452,330006.97991123155 7449567.310225252,330050.19994223455 7449532.660379618,330067.95981258876 7449518.070400316,330070.0498066412 7449501.229532435,330048.2998196827 7449438.960063523,330034.78008691804 7449402.470590575,330030.18030592677 7449391.839850228,330021.9702620753 7449372.879839068,329979.9897862561 7449406.520341283,329923.5098855416 7449451.890427323,329891.0733182967 7449477.942096675,329861.83044677554 7449501.429619308)))
1579;4.578639469918637e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((326989.0607651741 7453457.581255872,326852.60286407766 7453655.043756601,327050.45326143026 7453761.217602303,327178.0235697807 7453571.304973107,326989.0607651741 7453457.581255872)))
1443;5.397363321564717e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((341192.7647486278 7433483.491703443,341191.2339224343 7433480.762876226,341189.8881239787 7433477.938207511,341188.73332221643 7433475.030225433,341187.774639005 7433472.05182766,341187.0163263512 7433469.016224135,341186.46174755413 7433465.936878556,341186.11336233205 7433462.827448614,341185.9727158536 7433459.70172543,341186.0404319111 7433456.573572403,341186.0404319111 7433456.573572403,341186.69134974404 7433453.530435927,341187.15167714446 7433450.452697732,341187.41963056556 7433447.352282504,341187.49417183874 7433444.241202746,341187.3750121512 7433441.131512307,341187.0626131812 7433438.035259649,341187.0626131812 7433438.035259649,341183.5930035761 7433411.842996516,341156.448987455 7433332.471645964,341146.9117681654 7433263.124393327,341142.0743136483 7433264.388922425,340907.7435750989 7433316.245522812,340909.44334150245 7433328.403584008,340904.3355003593 7433336.879401548,340900.39123044314 7433340.358854851,340897.38087586255 7433345.43330656,340897.246849202 7433368.062675241,340898.79077459546 7433370.5511073,340898.5757650421 7433376.150512465,340899.8737415477 7433380.042744669,340903.55787678715 7433382.41394113,340931.9129969942 7433378.74856168,340938.611700644 7433382.812783284,340942.93546994776 7433395.441795545,340940.7945527968 7433411.360763375,340930.32963428024 7433435.34109233,340931.03408049396 7433465.767129043,340926.60137004894 7433471.3346692845,340922.34325069655 7433473.706949197,340923.95588668913 7433477.552649928,340921.613720073 7433478.223930939,340918.85659169336 7433475.613998284,340913.2694966319 7433477.418203008,340914.178801377 7433482.421975205,340901.410395502 7433491.142374741,340892.7474833617 7433501.774091691,340901.6281844333 7433504.761599496,340905.5399346576 7433510.099792423,340913.319652072 7433512.038490516,340913.4384937663 7433514.830697959,340913.5214056899 7433517.797571774,340920.2609974935 7433522.756649729,340925.6757288368 7433519.805223234,340928.436017099 7433520.242416998,340949.58885761804 7433540.641391508,340950.30766578036 7433543.374519263,341198.3390035166 7433505.805997278,341192.7647486278 7433483.491703443)))
1444;3.5425219061980567e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((331703.39998393063 7449765.540072562,331682.0900012512 7449895.95008166,331671.89000139514 7449942.530082731,331674.9100013578 7449952.900092615,331693.3300045074 7449962.5200931225,331714.7399955244 7449972.480068652,331743.3299844436 7449979.140088964,331765.78999622783 7449979.150069654,331771.05999119545 7449986.470073884,331838.7899936424 7450019.50007505,331843.40000366303 7449986.940062741,331845.98000814323 7449975.150064487,331848.3500069266 7449966.450078555,331853.71998551197 7449952.510081844,331865.4299920293 7449928.800065234,331873.2799983715 7449914.490090078,331895.44999575894 7449881.850078971,331918.3399999327 7449845.750072431,331931.709999384 7449816.460080587,331703.39998393063 7449765.540072562)))
1445;3.6538296584523066e-12;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((331477.0328311224 7452420.592083356,331428.9789268705 7452481.16273603,331429.770687456 7452503.148484113,331304.1277540964 7452550.02080811,331365.11565382424 7452770.918385645,331492.2635720714 7452765.264408834,331477.0328311224 7452420.592083356)))
1446;8.05421007854387e-12;Atibaia;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((332102.08781138266 7452139.767036698,331668.9296165297 7452388.929907553,331687.68026469974 7452538.494195325,331702.1507417491 7452545.565484927,331711.0732674402 7452555.562911473,331725.8141217479 7452558.790187566,331739.0272758666 7452559.585422503,331748.1505558153 7452552.121618843,331769.92492998834 7452546.783995663,331778.80621828954 7452538.1297373595,331789.0260022254 7452535.6588839125,331814.6895087888 7452507.350975413,331860.13217573066 7452476.408951257,331860.4706341328 7452474.002637496,331893.15071230044 7452464.386986971,331899.863757774 7452450.2770934915,331907.04329396045 7452441.155154249,331915.6777086951 7452434.467810817,331920.52989782376 7452430.978334891,331940.2019642998 7452419.256538816,331957.83313771186 7452412.610721251,332016.74895777274 7452421.790669413,332027.6433131586 7452444.802290587,332044.5604031661 7452449.083330367,332069.2556859482 7452453.7007444035,332085.1718790665 7452453.911952956,332079.3681653325 7452424.615826545,332080.32065875095 7452385.463715326,332085.33251351956 7452353.724088209,332093.8930925985 7452333.3343391325,332099.7265391896 7452314.647197023,332105.84568043536 7452297.290754428,332111.5695928511 7452281.269399084,332117.8694565838 7452237.850025409,332119.030033497 7452204.475635877,332118.288063916 7452189.64251288,332116.2850241458 7452174.102640943,332106.4591320539 7452147.332299199,332102.08781138266 7452139.767036698)))
