id;atribuicao;status;validacao;status_val;obs;area_km2;st_astext
4418;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450788.646550982 7447101.9862726405,451488.646550982 7447101.9862726405,451488.646550982 7446701.9862726405,450788.646550982 7446701.9862726405,450788.646550982 7447101.9862726405)))
4419;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450788.646550982 7447501.9862726405,451488.646550982 7447501.9862726405,451488.646550982 7447101.9862726405,450788.646550982 7447101.9862726405,450788.646550982 7447501.9862726405)))
4420;analista 4;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((450788.646550982 7452701.9862726405,451488.646550982 7452701.9862726405,451488.646550982 7452301.9862726405,450788.646550982 7452301.9862726405,450788.646550982 7452701.9862726405)))
4421;analista 4;finalizado;analista 3;andamento;NULL;0.26586457229095156;MULTIPOLYGON(((451488.646550982 7452882.9112818185,451488.646550982 7452701.9862726405,450788.646550982 7452701.9862726405,450788.646550982 7453101.9862726405,451359.6000755627 7453101.9862726405,451488.646550982 7452882.9112818185)))
4422;analista 4;finalizado;analista 3;andamento;NULL;0.08750379536535098;MULTIPOLYGON(((450852.4822416504 7453288.896235902,450908.21575775143 7453273.542903169,451159.7025281226 7453275.087265786,451271.80591625476 7453208.206020899,451350.2035571677 7453117.938216887,451359.6000755627 7453101.9862726405,450788.646550982 7453101.9862726405,450788.646550982 7453342.916713443,450852.4822416504 7453288.896235902)))
4423;analista 1;finalizado;NULL;NULL;NULL;0.07775065213247255;MULTIPOLYGON(((450777.8943573138 7431686.926663593,450777.01592927007 7431687.929526044,450566.044261367 7431778.549638886,450430.4646285883 7431813.377803706,450279.0957319604 7431809.307248585,450258.2859615318 7431808.747539189,450212.1858587499 7431807.600629533,450174.0783780647 7431821.126106232,450165.4810005142 7431824.177597512,450134.442015056 7431901.9862726405,450788.646550982 7431901.9862726405,450788.646550982 7431674.65181765,450777.8943573138 7431686.926663593)))
4424;analista 1;finalizado;NULL;NULL;NULL;0.27837296226842495;MULTIPOLYGON(((450131.2894677724 7431909.889093039,450088.646550982 7431969.809075423,450088.646550982 7432301.9862726405,450788.646550982 7432301.9862726405,450788.646550982 7431901.9862726405,450134.442015056 7431901.9862726405,450131.2894677724 7431909.889093039)))
4425;analista 1;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7432701.9862726405,450788.646550982 7432701.9862726405,450788.646550982 7432301.9862726405,450088.646550982 7432301.9862726405,450088.646550982 7432701.9862726405)))
4426;analista 1;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7433101.9862726405,450788.646550982 7433101.9862726405,450788.646550982 7432701.9862726405,450088.646550982 7432701.9862726405,450088.646550982 7433101.9862726405)))
4427;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7438301.9862726405,450788.646550982 7438301.9862726405,450788.646550982 7437901.9862726405,450088.646550982 7437901.9862726405,450088.646550982 7438301.9862726405)))
4428;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7438701.9862726405,450788.646550982 7438701.9862726405,450788.646550982 7438301.9862726405,450088.646550982 7438301.9862726405,450088.646550982 7438701.9862726405)))
4429;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7439101.9862726405,450788.646550982 7439101.9862726405,450788.646550982 7438701.9862726405,450088.646550982 7438701.9862726405,450088.646550982 7439101.9862726405)))
4430;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7439501.9862726405,450788.646550982 7439501.9862726405,450788.646550982 7439101.9862726405,450088.646550982 7439101.9862726405,450088.646550982 7439501.9862726405)))
4431;analista 1;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7436701.9862726405,450788.646550982 7436701.9862726405,450788.646550982 7436301.9862726405,450088.646550982 7436301.9862726405,450088.646550982 7436701.9862726405)))
4432;analista 1;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7437101.9862726405,450788.646550982 7437101.9862726405,450788.646550982 7436701.9862726405,450088.646550982 7436701.9862726405,450088.646550982 7437101.9862726405)))
4433;analista 1;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7437501.9862726405,450788.646550982 7437501.9862726405,450788.646550982 7437101.9862726405,450088.646550982 7437101.9862726405,450088.646550982 7437501.9862726405)))
4434;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7437901.9862726405,450788.646550982 7437901.9862726405,450788.646550982 7437501.9862726405,450088.646550982 7437501.9862726405,450088.646550982 7437901.9862726405)))
4435;analista 1;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7435101.9862726405,450788.646550982 7435101.9862726405,450788.646550982 7434701.9862726405,450088.646550982 7434701.9862726405,450088.646550982 7435101.9862726405)))
4436;analista 1;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7435501.9862726405,450788.646550982 7435501.9862726405,450788.646550982 7435101.9862726405,450088.646550982 7435101.9862726405,450088.646550982 7435501.9862726405)))
4437;analista 1;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7435901.9862726405,450788.646550982 7435901.9862726405,450788.646550982 7435501.9862726405,450088.646550982 7435501.9862726405,450088.646550982 7435901.9862726405)))
4438;analista 1;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7436301.9862726405,450788.646550982 7436301.9862726405,450788.646550982 7435901.9862726405,450088.646550982 7435901.9862726405,450088.646550982 7436301.9862726405)))
4439;analista 1;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7433501.9862726405,450788.646550982 7433501.9862726405,450788.646550982 7433101.9862726405,450088.646550982 7433101.9862726405,450088.646550982 7433501.9862726405)))
4440;analista 1;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7433901.9862726405,450788.646550982 7433901.9862726405,450788.646550982 7433501.9862726405,450088.646550982 7433501.9862726405,450088.646550982 7433901.9862726405)))
4441;analista 1;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7434301.9862726405,450788.646550982 7434301.9862726405,450788.646550982 7433901.9862726405,450088.646550982 7433901.9862726405,450088.646550982 7434301.9862726405)))
4442;analista 1;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7434701.9862726405,450788.646550982 7434701.9862726405,450788.646550982 7434301.9862726405,450088.646550982 7434301.9862726405,450088.646550982 7434701.9862726405)))
4443;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7444701.9862726405,450788.646550982 7444701.9862726405,450788.646550982 7444301.9862726405,450088.646550982 7444301.9862726405,450088.646550982 7444701.9862726405)))
4444;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7445101.9862726405,450788.646550982 7445101.9862726405,450788.646550982 7444701.9862726405,450088.646550982 7444701.9862726405,450088.646550982 7445101.9862726405)))
4445;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7445501.9862726405,450788.646550982 7445501.9862726405,450788.646550982 7445101.9862726405,450088.646550982 7445101.9862726405,450088.646550982 7445501.9862726405)))
4446;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7445901.9862726405,450788.646550982 7445901.9862726405,450788.646550982 7445501.9862726405,450088.646550982 7445501.9862726405,450088.646550982 7445901.9862726405)))
4447;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7443101.9862726405,450788.646550982 7443101.9862726405,450788.646550982 7442701.9862726405,450088.646550982 7442701.9862726405,450088.646550982 7443101.9862726405)))
4448;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7443501.9862726405,450788.646550982 7443501.9862726405,450788.646550982 7443101.9862726405,450088.646550982 7443101.9862726405,450088.646550982 7443501.9862726405)))
4449;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7443901.9862726405,450788.646550982 7443901.9862726405,450788.646550982 7443501.9862726405,450088.646550982 7443501.9862726405,450088.646550982 7443901.9862726405)))
4450;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7444301.9862726405,450788.646550982 7444301.9862726405,450788.646550982 7443901.9862726405,450088.646550982 7443901.9862726405,450088.646550982 7444301.9862726405)))
4451;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7441501.9862726405,450788.646550982 7441501.9862726405,450788.646550982 7441101.9862726405,450088.646550982 7441101.9862726405,450088.646550982 7441501.9862726405)))
4452;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7441901.9862726405,450788.646550982 7441901.9862726405,450788.646550982 7441501.9862726405,450088.646550982 7441501.9862726405,450088.646550982 7441901.9862726405)))
4453;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7442301.9862726405,450788.646550982 7442301.9862726405,450788.646550982 7441901.9862726405,450088.646550982 7441901.9862726405,450088.646550982 7442301.9862726405)))
4454;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7442701.9862726405,450788.646550982 7442701.9862726405,450788.646550982 7442301.9862726405,450088.646550982 7442301.9862726405,450088.646550982 7442701.9862726405)))
4455;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7439901.9862726405,450788.646550982 7439901.9862726405,450788.646550982 7439501.9862726405,450088.646550982 7439501.9862726405,450088.646550982 7439901.9862726405)))
4456;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7440301.9862726405,450788.646550982 7440301.9862726405,450788.646550982 7439901.9862726405,450088.646550982 7439901.9862726405,450088.646550982 7440301.9862726405)))
4457;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7440701.9862726405,450788.646550982 7440701.9862726405,450788.646550982 7440301.9862726405,450088.646550982 7440301.9862726405,450088.646550982 7440701.9862726405)))
4458;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7441101.9862726405,450788.646550982 7441101.9862726405,450788.646550982 7440701.9862726405,450088.646550982 7440701.9862726405,450088.646550982 7441101.9862726405)))
4459;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7451101.9862726405,450788.646550982 7451101.9862726405,450788.646550982 7450701.9862726405,450088.646550982 7450701.9862726405,450088.646550982 7451101.9862726405)))
4460;analista 4;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((450088.646550982 7451501.9862726405,450788.646550982 7451501.9862726405,450788.646550982 7451101.9862726405,450088.646550982 7451101.9862726405,450088.646550982 7451501.9862726405)))
4461;analista 4;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((450088.646550982 7451901.9862726405,450788.646550982 7451901.9862726405,450788.646550982 7451501.9862726405,450088.646550982 7451501.9862726405,450088.646550982 7451901.9862726405)))
4462;analista 4;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((450088.646550982 7452301.9862726405,450788.646550982 7452301.9862726405,450788.646550982 7451901.9862726405,450088.646550982 7451901.9862726405,450088.646550982 7452301.9862726405)))
4463;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7449501.9862726405,450788.646550982 7449501.9862726405,450788.646550982 7449101.9862726405,450088.646550982 7449101.9862726405,450088.646550982 7449501.9862726405)))
4464;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7449901.9862726405,450788.646550982 7449901.9862726405,450788.646550982 7449501.9862726405,450088.646550982 7449501.9862726405,450088.646550982 7449901.9862726405)))
4465;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7450301.9862726405,450788.646550982 7450301.9862726405,450788.646550982 7449901.9862726405,450088.646550982 7449901.9862726405,450088.646550982 7450301.9862726405)))
4466;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7450701.9862726405,450788.646550982 7450701.9862726405,450788.646550982 7450301.9862726405,450088.646550982 7450301.9862726405,450088.646550982 7450701.9862726405)))
4467;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7447901.9862726405,450788.646550982 7447901.9862726405,450788.646550982 7447501.9862726405,450088.646550982 7447501.9862726405,450088.646550982 7447901.9862726405)))
4468;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7448301.9862726405,450788.646550982 7448301.9862726405,450788.646550982 7447901.9862726405,450088.646550982 7447901.9862726405,450088.646550982 7448301.9862726405)))
4469;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7448701.9862726405,450788.646550982 7448701.9862726405,450788.646550982 7448301.9862726405,450088.646550982 7448301.9862726405,450088.646550982 7448701.9862726405)))
4470;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7449101.9862726405,450788.646550982 7449101.9862726405,450788.646550982 7448701.9862726405,450088.646550982 7448701.9862726405,450088.646550982 7449101.9862726405)))
4471;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7446301.9862726405,450788.646550982 7446301.9862726405,450788.646550982 7445901.9862726405,450088.646550982 7445901.9862726405,450088.646550982 7446301.9862726405)))
4472;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7446701.9862726405,450788.646550982 7446701.9862726405,450788.646550982 7446301.9862726405,450088.646550982 7446301.9862726405,450088.646550982 7446701.9862726405)))
4473;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7447101.9862726405,450788.646550982 7447101.9862726405,450788.646550982 7446701.9862726405,450088.646550982 7446701.9862726405,450088.646550982 7447101.9862726405)))
4474;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((450088.646550982 7447501.9862726405,450788.646550982 7447501.9862726405,450788.646550982 7447101.9862726405,450088.646550982 7447101.9862726405,450088.646550982 7447501.9862726405)))
4475;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7444701.9862726405,445888.646550982 7444701.9862726405,445888.646550982 7444301.9862726405,445188.646550982 7444301.9862726405,445188.646550982 7444701.9862726405)))
4476;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7445101.9862726405,445888.646550982 7445101.9862726405,445888.646550982 7444701.9862726405,445188.646550982 7444701.9862726405,445188.646550982 7445101.9862726405)))
4477;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7445501.9862726405,445888.646550982 7445501.9862726405,445888.646550982 7445101.9862726405,445188.646550982 7445101.9862726405,445188.646550982 7445501.9862726405)))
4478;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7445901.9862726405,445888.646550982 7445901.9862726405,445888.646550982 7445501.9862726405,445188.646550982 7445501.9862726405,445188.646550982 7445901.9862726405)))
4479;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7443101.9862726405,445888.646550982 7443101.9862726405,445888.646550982 7442701.9862726405,445188.646550982 7442701.9862726405,445188.646550982 7443101.9862726405)))
4480;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7443501.9862726405,445888.646550982 7443501.9862726405,445888.646550982 7443101.9862726405,445188.646550982 7443101.9862726405,445188.646550982 7443501.9862726405)))
4481;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7443901.9862726405,445888.646550982 7443901.9862726405,445888.646550982 7443501.9862726405,445188.646550982 7443501.9862726405,445188.646550982 7443901.9862726405)))
4482;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7444301.9862726405,445888.646550982 7444301.9862726405,445888.646550982 7443901.9862726405,445188.646550982 7443901.9862726405,445188.646550982 7444301.9862726405)))
4483;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7441501.9862726405,445888.646550982 7441501.9862726405,445888.646550982 7441101.9862726405,445188.646550982 7441101.9862726405,445188.646550982 7441501.9862726405)))
4484;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7441901.9862726405,445888.646550982 7441901.9862726405,445888.646550982 7441501.9862726405,445188.646550982 7441501.9862726405,445188.646550982 7441901.9862726405)))
4485;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7442301.9862726405,445888.646550982 7442301.9862726405,445888.646550982 7441901.9862726405,445188.646550982 7441901.9862726405,445188.646550982 7442301.9862726405)))
4486;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7442701.9862726405,445888.646550982 7442701.9862726405,445888.646550982 7442301.9862726405,445188.646550982 7442301.9862726405,445188.646550982 7442701.9862726405)))
4487;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7439901.9862726405,445888.646550982 7439901.9862726405,445888.646550982 7439501.9862726405,445188.646550982 7439501.9862726405,445188.646550982 7439901.9862726405)))
4488;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7440301.9862726405,445888.646550982 7440301.9862726405,445888.646550982 7439901.9862726405,445188.646550982 7439901.9862726405,445188.646550982 7440301.9862726405)))
4489;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7440701.9862726405,445888.646550982 7440701.9862726405,445888.646550982 7440301.9862726405,445188.646550982 7440301.9862726405,445188.646550982 7440701.9862726405)))
4490;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7441101.9862726405,445888.646550982 7441101.9862726405,445888.646550982 7440701.9862726405,445188.646550982 7440701.9862726405,445188.646550982 7441101.9862726405)))
4491;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7451101.9862726405,445888.646550982 7451101.9862726405,445888.646550982 7450701.9862726405,445188.646550982 7450701.9862726405,445188.646550982 7451101.9862726405)))
4492;analista 4;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((445188.646550982 7451501.9862726405,445888.646550982 7451501.9862726405,445888.646550982 7451101.9862726405,445188.646550982 7451101.9862726405,445188.646550982 7451501.9862726405)))
4493;analista 4;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((445188.646550982 7451901.9862726405,445888.646550982 7451901.9862726405,445888.646550982 7451501.9862726405,445188.646550982 7451501.9862726405,445188.646550982 7451901.9862726405)))
4494;analista 4;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((445188.646550982 7452301.9862726405,445888.646550982 7452301.9862726405,445888.646550982 7451901.9862726405,445188.646550982 7451901.9862726405,445188.646550982 7452301.9862726405)))
4495;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7449501.9862726405,445888.646550982 7449501.9862726405,445888.646550982 7449101.9862726405,445188.646550982 7449101.9862726405,445188.646550982 7449501.9862726405)))
4496;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7449901.9862726405,445888.646550982 7449901.9862726405,445888.646550982 7449501.9862726405,445188.646550982 7449501.9862726405,445188.646550982 7449901.9862726405)))
4497;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7450301.9862726405,445888.646550982 7450301.9862726405,445888.646550982 7449901.9862726405,445188.646550982 7449901.9862726405,445188.646550982 7450301.9862726405)))
4498;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7450701.9862726405,445888.646550982 7450701.9862726405,445888.646550982 7450301.9862726405,445188.646550982 7450301.9862726405,445188.646550982 7450701.9862726405)))
4499;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7447901.9862726405,445888.646550982 7447901.9862726405,445888.646550982 7447501.9862726405,445188.646550982 7447501.9862726405,445188.646550982 7447901.9862726405)))
4500;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7448301.9862726405,445888.646550982 7448301.9862726405,445888.646550982 7447901.9862726405,445188.646550982 7447901.9862726405,445188.646550982 7448301.9862726405)))
4501;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7448701.9862726405,445888.646550982 7448701.9862726405,445888.646550982 7448301.9862726405,445188.646550982 7448301.9862726405,445188.646550982 7448701.9862726405)))
4502;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7449101.9862726405,445888.646550982 7449101.9862726405,445888.646550982 7448701.9862726405,445188.646550982 7448701.9862726405,445188.646550982 7449101.9862726405)))
4503;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7446301.9862726405,445888.646550982 7446301.9862726405,445888.646550982 7445901.9862726405,445188.646550982 7445901.9862726405,445188.646550982 7446301.9862726405)))
4504;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7446701.9862726405,445888.646550982 7446701.9862726405,445888.646550982 7446301.9862726405,445188.646550982 7446301.9862726405,445188.646550982 7446701.9862726405)))
4505;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7447101.9862726405,445888.646550982 7447101.9862726405,445888.646550982 7446701.9862726405,445188.646550982 7446701.9862726405,445188.646550982 7447101.9862726405)))
4506;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((445188.646550982 7447501.9862726405,445888.646550982 7447501.9862726405,445888.646550982 7447101.9862726405,445188.646550982 7447101.9862726405,445188.646550982 7447501.9862726405)))
4507;analista 4;finalizado;analista 3;andamento;NULL;0.12196447876654115;MULTIPOLYGON(((445219.84522746434 7457112.810977662,445224.35527435795 7457115.164605012,445228.6949474874 7457117.359081435,445264.8856237231 7457135.692374436,445272.083013287 7457139.45064793,445273.35653828393 7457140.078329001,445278.8105574098 7457142.766493153,445279.08196446835 7457142.904422533,445315.15533348016 7457161.23018965,445331.6043176712 7457169.586430094,445331.8471832947 7457169.709863123,445357.90904126 7457182.9495515805,445509.26519202784 7457259.838601832,445562.69527314085 7457286.980499733,445563.23472170474 7457287.2545644995,445574.3024779415 7457292.876795046,445574.4357798047 7457292.944585891,445634.6685166644 7457323.541796937,445639.2802986978 7457325.884482969,445645.1940089781 7457328.888573044,445670.22947552305 7457341.606007913,445673.12469814473 7457343.076661,445675.58778593567 7457344.327885821,445685.1938939487 7457349.207570389,445688.1407831206 7457350.704533381,445691.36358936166 7457352.341537189,445697.3319508517 7457355.373369001,445699.19748008397 7457356.320983488,445703.67281730386 7457358.846925598,445707.4242913186 7457360.964299362,445707.6853205089 7457361.111593175,445863.3346223897 7457448.9599192925,445888.646550982 7457461.817173943,445888.646550982 7457101.9862726405,445198.5379618333 7457101.9862726405,445219.84522746434 7457112.810977662)))
4508;analista 4;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((445188.646550982 7455901.9862726405,445888.646550982 7455901.9862726405,445888.646550982 7455501.9862726405,445188.646550982 7455501.9862726405,445188.646550982 7455901.9862726405)))
4509;analista 4;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((445188.646550982 7456301.9862726405,445888.646550982 7456301.9862726405,445888.646550982 7455901.9862726405,445188.646550982 7455901.9862726405,445188.646550982 7456301.9862726405)))
4510;analista 4;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((445188.646550982 7456701.9862726405,445888.646550982 7456701.9862726405,445888.646550982 7456301.9862726405,445188.646550982 7456301.9862726405,445188.646550982 7456701.9862726405)))
4511;analista 4;finalizado;analista 3;andamento;NULL;0.27997514722792;MULTIPOLYGON(((445198.5379618333 7457101.9862726405,445888.646550982 7457101.9862726405,445888.646550982 7456701.9862726405,445188.646550982 7456701.9862726405,445188.646550982 7457096.961150855,445198.5379618333 7457101.9862726405)))
4512;analista 4;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((445188.646550982 7454301.9862726405,445888.646550982 7454301.9862726405,445888.646550982 7453901.9862726405,445188.646550982 7453901.9862726405,445188.646550982 7454301.9862726405)))
4513;analista 4;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((445188.646550982 7454701.9862726405,445888.646550982 7454701.9862726405,445888.646550982 7454301.9862726405,445188.646550982 7454301.9862726405,445188.646550982 7454701.9862726405)))
4514;analista 4;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((445188.646550982 7455101.9862726405,445888.646550982 7455101.9862726405,445888.646550982 7454701.9862726405,445188.646550982 7454701.9862726405,445188.646550982 7455101.9862726405)))
4515;analista 4;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((445188.646550982 7455501.9862726405,445888.646550982 7455501.9862726405,445888.646550982 7455101.9862726405,445188.646550982 7455101.9862726405,445188.646550982 7455501.9862726405)))
4516;analista 4;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((445188.646550982 7452701.9862726405,445888.646550982 7452701.9862726405,445888.646550982 7452301.9862726405,445188.646550982 7452301.9862726405,445188.646550982 7452701.9862726405)))
4517;analista 4;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((445188.646550982 7453101.9862726405,445888.646550982 7453101.9862726405,445888.646550982 7452701.9862726405,445188.646550982 7452701.9862726405,445188.646550982 7453101.9862726405)))
4518;analista 4;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((445188.646550982 7453501.9862726405,445888.646550982 7453501.9862726405,445888.646550982 7453101.9862726405,445188.646550982 7453101.9862726405,445188.646550982 7453501.9862726405)))
4519;analista 4;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((445188.646550982 7453901.9862726405,445888.646550982 7453901.9862726405,445888.646550982 7453501.9862726405,445188.646550982 7453501.9862726405,445188.646550982 7453901.9862726405)))
4520;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((444488.646550982 7438301.9862726405,445188.646550982 7438301.9862726405,445188.646550982 7437901.9862726405,444488.646550982 7437901.9862726405,444488.646550982 7438301.9862726405)))
4521;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((444488.646550982 7438701.9862726405,445188.646550982 7438701.9862726405,445188.646550982 7438301.9862726405,444488.646550982 7438301.9862726405,444488.646550982 7438701.9862726405)))
4522;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((444488.646550982 7439101.9862726405,445188.646550982 7439101.9862726405,445188.646550982 7438701.9862726405,444488.646550982 7438701.9862726405,444488.646550982 7439101.9862726405)))
4523;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((444488.646550982 7439501.9862726405,445188.646550982 7439501.9862726405,445188.646550982 7439101.9862726405,444488.646550982 7439101.9862726405,444488.646550982 7439501.9862726405)))
4524;analista 1;andamento;NULL;NULL;NULL;0.16386366083901568;MULTIPOLYGON(((445154.1810370146 7436867.714811537,444488.646550982 7436868.095469438,444488.646550982 7437101.9862726405,445188.646550982 7437101.9862726405,445188.646550982 7436867.696906869,445154.1810370146 7436867.714811537)))
