id;area_km2;municipio;cod_estado;cod_class;class;obs;st_astext
1013;2.3227802616820344e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((500631.99276560656 7504008.472495625,500506.2567083185 7504030.410217291,500470.9627287282 7504050.151120253,500395.96376049303 7504132.402588878,500272.4345967553 7504284.8418932855,500198.53648270277 7504373.673686786,500113.6077746852 7504480.052675692,500043.01682187157 7504582.045118654,500003.3090035578 7504662.103949407,499965.80691684614 7504682.941193704,499923.8926844076 7504709.26186038,499965.80687043193 7504703.778503685,500007.72102318914 7504691.714830635,500045.22296782065 7504634.686449404,500073.9006306309 7504568.884694636,500120.2259180608 7504507.469786009,500183.0954627129 7504432.894600866,500255.89148490236 7504374.769515717,500315.4504730408 7504279.357712043,500361.77368743333 7504208.073219965,500438.9789458452 7504119.241493433,500497.4344127552 7504072.08340252,500575.74354048347 7504046.857581983,500631.99276560656 7504008.472495625)))
1014;6.066242855964701e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((503109.85385861783 7507098.844092889,503114.2710096844 7507120.780623889,503103.24476813583 7507148.204679886,503091.11662911164 7507182.210254856,503063.53838336316 7507188.797036953,503026.032112738 7507198.676362675,502996.2491526267 7507214.038491335,502975.2877960664 7507209.6550499685,502964.25320292753 7507195.397770923,502942.1895380303 7507195.402010873,502915.7183428783 7507222.829012547,502895.8651428778 7507244.770366412,502859.4607953905 7507249.164706773,502846.22498796374 7507262.329742301,502845.1297193988 7507305.108402286,502839.61822253116 7507329.240910911,502853.9638033013 7507351.1760037225,503037.1166204181 7507465.217702549,503101.0864373859 7507386.228592183,503144.0998989012 7507331.375410672,503161.74534578 7507303.949642026,503206.9599278342 7507226.061634824,503167.22580970044 7507131.738525513,503109.85385861783 7507098.844092889)))
1015;5.544686731200528e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((498329.23776295694 7512195.96259452,498295.57797776494 7512211.868744711,498244.81243967736 7512234.356290681,498206.1864638012 7512250.810334906,498161.49043896294 7512271.103898268,498128.93413099245 7512284.815420956,498116.2393013409 7512317.730986379,498107.40786371136 7512342.417784005,498083.12220317224 7512402.763097276,498240.9200856614 7512496.596590283,498282.8609352535 7512447.773736939,498312.65783197014 7512440.644923285,498347.97214207274 7512436.808387509,498355.14709195186 7512419.801841991,498365.08179096645 7512394.566275362,498405.91614561836 7512367.688109294,498420.2658372637 7512333.675130518,498420.2687631276 7512305.146933703,498411.99553478946 7512272.228997337,498402.6187969641 7512239.3110116385,498384.9642646749 7512218.461762983,498371.1717127246 7512202.001850581,498347.9979733667 7512195.964618133,498329.23776295694 7512195.96259452)))
1016;1.7282659902554388e-12;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498649.2939897814 7511864.0855544675,498612.60149743606 7511869.84262649,498593.8401566369 7511886.573335709,498574.6656910116 7511895.349238326,498540.3184415522 7511897.2661360055,498555.2104595883 7511955.968311837,498597.6901366461 7512022.07944675,498596.03234208515 7512049.509754948,498591.339047461 7512085.443301052,498591.33653857734 7512112.87387161,498589.1265772086 7512144.418885425,498588.57370211673 7512156.488325656,498576.9812463178 7512213.81746836,498600.156548031 7512203.944517076,498635.7484128841 7512174.322523296,498615.61038173 7512156.765086287,498618.0951164598 7512137.015237981,498626.92415053194 7512128.786838583,498656.1703213318 7512100.810207939,498666.37875601096 7512092.307619786,498660.8637794054 7512061.310640823,498654.244048746 7512044.577465308,498640.72819162934 7512017.420132135,498633.00475481857 7512003.155633112,498629.6990278842 7511948.568935549,498643.77236560325 7511909.893498456,498649.2939897814 7511864.0855544675)))
1017;4.507523533068521e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((491041.5833751779 7504382.849920607,490903.70880949975 7504385.784699768,490878.3271779023 7504407.703258287,490873.3634236698 7504408.248648511,490835.59996971785 7504385.195844201,490830.63261780934 7504391.772960618,490825.939696495 7504400.543604852,491061.85715217184 7504608.505299762,491156.77061582555 7504512.051328348,491182.1422546363 7504507.130824271,491194.82665237185 7504507.138105867,491211.36900723795 7504511.53434214,491219.6499119477 7504496.733785674,491242.2834274951 7504457.814339666,491257.74773996195 7504418.342535397,491041.5833751779 7504382.849920607)))
1018;8.952395210632082e-14;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498965.2785714422 7500573.360586604,498950.0000001058 7500581.000042055,498932.9224204045 7500577.264974887,498951.9999999952 7500620.0000419505,498977.5123924583 7500588.179464968,498965.2785714422 7500573.360586604)))
1019;1.7567669929889515e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((502075.10522724065 7507670.239554423,502042.5606822658 7507672.9861905305,502002.293244887 7507672.991488649,501975.26808199787 7507701.514694918,501962.03070802864 7507711.388609631,501935.0013985301 7507708.1012954675,501911.28053232416 7507694.941308295,501894.1828000688 7507712.4940337725,501981.35770420084 7507871.5363425445,502106.5476710346 7507675.719832087,502075.10522724065 7507670.239554423)))
1020;3.65968524118582e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((498193.6533848698 7501525.757199125,498092.73733156454 7501622.783471632,498251.5120311738 7501850.872670475,498294.5258929333 7501808.66233361,498355.7384255019 7501740.138125971,498313.84014053695 7501669.410008827,498298.40436411544 7501640.625560017,498278.5574506621 7501611.840632103,498233.8996461662 7501569.621020671,498193.6533848698 7501525.757199125)))
1021;4.18868646540437e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((497263.76452846936 7501804.89143734,497323.27346759755 7501805.2453051135,497399.51238253695 7501637.659992416,497482.3993704573 7501467.358777528,497532.2075818065 7501355.179628577,497447.825968284 7501352.93950819,497211.29209129466 7501773.551332656,497234.38549283403 7501793.335864829,497263.76452846936 7501804.89143734)))
1022;1.7837689690702891e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((504821.11754141276 7503213.270426478,504717.4743581345 7503308.1585248215,504748.3658575114 7503341.047121917,504825.59397813055 7503419.430510198,504896.714489231 7503365.125827419,504870.7865698924 7503334.977414291,504902.7622615388 7503308.100429578,504874.0757777334 7503273.566611065,504848.9751116542 7503242.869781898,504821.11754141276 7503213.270426478)))
1023;7.670777352504291e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((499184.22083927394 7506728.947771615,499187.52825821453 7506767.337542602,499175.9429225885 7506809.017165508,499269.70848346665 7506863.864467729,499272.0875029162 7506856.7693261225,499278.32796387485 7506841.4479690585,499279.2247151124 7506832.193335552,499280.9490686864 7506818.002924234,499279.36403450137 7506802.167082593,499273.9871526771 7506781.463803384,499270.2645061263 7506771.180659588,499258.8199219423 7506758.772024716,499246.82350235974 7506751.847590071,499227.2429991058 7506743.4831591975,499184.22083927394 7506728.947771615)))
1027;2.317830270419229e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((503260.1279639839 7504695.5415598545,503274.6379461513 7504702.571076742,503277.50072669116 7504699.357673918,503280.0238174821 7504697.241443548,503283.5812869698 7504693.302033726,503288.94080364326 7504689.922027072,503297.3398675583 7504684.636462549,503301.8155682244 7504681.577211665,503304.9837631968 7504684.370748465,503311.47900102084 7504691.873957688,503320.6483026587 7504700.3840671545,503339.6617662928 7504717.192651363,503342.21639210824 7504713.56960463,503344.5526058783 7504711.077896381,503358.2591530973 7504690.194569927,503350.60588221037 7504683.918985864,503356.6241671537 7504676.062398456,503361.7168613582 7504669.752186959,503367.0141266545 7504662.280857963,503372.3548842794 7504654.001727136,503356.61332521774 7504654.822199985,503344.53131860023 7504657.934020683,503330.7255113021 7504662.881074689,503316.19185740326 7504667.929258997,503300.19202609075 7504674.351832282,503289.24032682326 7504679.987544179,503275.1347655631 7504686.100031401,503260.1279639839 7504695.5415598545)))
1028;1.7945748208432143e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((499427.1458485051 7503003.487645628,499444.3345482105 7502992.486847784,499458.9683976579 7502983.122417131,499471.16980979213 7502979.575630775,499492.19566329423 7502976.51875343,499489.2198687437 7502957.777909197,499482.60796600167 7502928.363246588,499472.7855442127 7502888.002604603,499462.72847262427 7502846.16011108,499449.836116016 7502792.547772511,499432.98669998016 7502794.456036,499404.42462573823 7502813.887491838,499362.381227364 7502851.360139649,499312.72785611486 7502890.965706967,499368.89140739455 7502943.915430253,499401.94884260587 7502975.747461975,499427.1458485051 7503003.487645628)))
1029;1.578334498570742e-12;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498208.39788827434 7502040.647808526,498209.5043759943 7502040.079337757,498249.51874639955 7502035.394425099,498256.46569552 7501991.135695705,498317.26612109144 7501972.0069137495,498347.4816472554 7501948.631454878,498247.6991752675 7501867.236766275,498143.9337620612 7501921.931399276,498189.96331346425 7501997.769396743,498208.39788827434 7502040.647808526)))
1030;1.788314423013468e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((500683.8599542594 7504644.541553634,500741.2158447185 7504642.345497262,500745.6201726281 7504484.421728688,500714.7367009958 7504488.809941571,500659.588960561 7504528.293159768,500587.89484417415 7504537.069586576,500586.79621204303 7504651.125754842,500683.8599542594 7504644.541553634)))
1031;1.7832619972981603e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((499170.62027983164 7503234.245978072,499283.11367904407 7503282.502010733,499364.73433309246 7503139.9481494995,499250.0360534127 7503089.499876086,499170.62027983164 7503234.245978072)))
1032;1.862491634794125e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((499155.2074399184 7502727.625595884,499027.2816461918 7502637.700235078,498945.661252722 7502760.509747414,499078.00047819846 7502835.08390481,499117.7076476253 7502771.4859483335,499155.2074399184 7502727.625595884)))
1033;1.835545314877539e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((499071.3613999689 7503201.3424015185,499175.03729950154 7503133.359577468,499152.9817740713 7503091.687998697,499150.77709017583 7503071.9493163135,499137.54294059414 7503063.175892452,499130.92636850104 7503050.016500069,499100.04789548746 7503010.537729632,498969.90319622797 7503078.517753969,499071.3613999689 7503201.3424015185)))
1034;2.047076239726129e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((505083.1475408143 7504558.981808569,505028.8477153191 7504628.091412062,505031.3422240552 7504667.023364796,505061.12499248947 7504672.222895982,505095.32497915043 7504693.048886635,505120.15545812034 7504731.699382292,505147.4590072144 7504744.0281729065,505185.2328443998 7504731.677538533,505214.72998041194 7504707.265907995,505214.16944452113 7504680.671097631,505201.7517428519 7504654.354529932,505189.0541631819 7504615.700261885,505179.1085854451 7504560.59476818,505083.1475408143 7504558.981808569)))
1035;6.330167323233523e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((490327.5962023096 7504752.895418446,490298.0437890276 7504728.657024205,490262.3303725611 7504711.814362525,490239.3897942889 7504701.112427676,490215.13767415594 7504688.763359182,490207.6893034719 7504693.81525734,490190.8788253893 7504706.401297426,490276.4573139471 7504755.36921986,490359.3701823566 7504819.940445518,490379.3558146008 7504821.083136206,490382.54177935485 7504820.643249006,490384.52386225347 7504820.606455,490392.1165191464 7504821.380807446,490394.3746226601 7504821.239056463,490399.722797248 7504821.289938822,490408.15628958924 7504809.167689512,490356.34025763924 7504776.465148369,490335.95218560926 7504759.318370216,490327.5962023096 7504752.895418446)))
1036;1.7916606198519318e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((498323.70491437655 7502220.953806603,498295.0233984675 7502293.321521904,498533.22753896646 7502370.1035163365,498575.14143739414 7502304.315422544,498555.29108627414 7502297.734376013,498546.46822841506 7502299.926605005,498546.46739690524 7502308.698859073,498502.3577566023 7502271.412568609,498323.70491437655 7502220.953806603)))
1037;2.0190363701378713e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((502613.58052401734 7501537.702071927,502413.9999672543 7501677.536329949,502398.00657710375 7501658.350322017,502383.11657068937 7501643.00184341,502349.48568565206 7501669.322698846,502386.9875834641 7501715.36942544,502614.7056496103 7501668.731513716,502672.03628683474 7501587.033567288,502613.58052401734 7501537.702071927)))
1038;2.1801847290396557e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((503259.4920567619 7505752.34150379,503261.01839749905 7505754.905275637,503365.96864900057 7505811.703542409,503443.7734005943 7505871.946130859,503485.5395370698 7505808.349838124,503417.48682768864 7505731.102331516,503402.1472688845 7505679.597834663,503323.88437894214 7505632.513327476,503259.4920567619 7505752.34150379)))
1039;1.7614408517549715e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498754.53982650064 7506781.019139072,498728.61476866243 7506792.533923274,498784.31893695676 7506857.252641949,498794.79937370593 7506851.769200576,498801.97033406876 7506846.285499137,498754.53982650064 7506781.019139072)))
1040;1.0736393763808362e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498750.0521935129 7501073.068327321,498744.2616016637 7501087.595753133,498825.3114716584 7501111.449892574,498828.34507065214 7501097.744538128,498788.37157334085 7501085.406368229,498750.0521935129 7501073.068327321)))
1041;4.4304691273544567e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498285.5790791464 7510336.264529415,498268.4741489447 7510354.913302783,498256.81786990387 7510368.00864126,498246.5406683526 7510382.74978403,498230.1228660332 7510422.655010983,498234.5341530836 7510443.363381533,498238.6707438166 7510453.992068771,498258.5325597682 7510451.182989003,498280.6046398911 7510417.723763118,498317.57288820326 7510382.346272225,498285.5790791464 7510336.264529415)))
1042;8.846632299806719e-14;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((499862.3162622211 7514087.88985398,499853.4867555099 7514097.217359114,499860.6604586795 7514119.713392564,499871.1452858409 7514135.076601786,499877.7674653712 7514123.005633142,499886.59703674284 7514104.89918429,499887.70079915144 7514093.376874737,499883.83796872443 7514087.890031182,499874.4566986361 7514089.536001906,499862.3162622211 7514087.88985398)))
1043;8.085557458805906e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498681.1637380492 7500555.715757694,498676.2012298797 7500559.552758656,498672.61669864715 7500568.049615917,498669.58356474515 7500575.998320089,498669.85826601816 7500587.236545936,498785.63810122694 7500650.289565816,498903.0722169027 7500710.601670079,498906.9322154244 7500703.749328261,498915.20437487675 7500678.532309292,498681.1637380492 7500555.715757694)))
1044;5.464787447260311e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((499232.5217314387 7500455.171878902,499198.88411956216 7500556.587580154,499268.9044574051 7500587.838745097,499267.80756480485 7500466.137619492,499232.5217314387 7500455.171878902)))
1045;5.453810407234665e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498059.64955105813 7501656.74290977,498044.2082505873 7501674.832977444,498176.5168036092 7501891.955289353,498199.6768704608 7501881.541254854,498059.64955105813 7501656.74290977)))
1046;4.177645436626816e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((497145.4269501783 7501730.064676699,497140.4531442459 7501790.3708875775,497134.374655771 7501860.545626402,497130.50551851164 7501910.435756126,497131.05435547454 7501924.1421653405,497133.2581191958 7501934.011125744,497222.58444394264 7501938.96184404,497241.88018722174 7501957.60594126,497248.4940766978 7501974.054748721,497258.1410060717 7501988.859353639,497272.1999626946 7501999.278701092,497298.11357891967 7502012.989674317,497328.44049485715 7502015.18801122,497358.76902497007 7502008.065943129,497374.2091156136 7502003.682546035,497389.6501452621 7501993.81659643,497392.6900344533 7501957.906542407,497394.49320850306 7501894.7206448,497401.4670519799 7501821.187525136,497330.7000397703 7501811.563600916,497262.6888749625 7501808.519115426,497224.45532184717 7501792.870244062,497145.4269501783 7501730.064676699)))
1047;3.53007973236836e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((497775.05067453004 7506013.95649508,497765.3984042771 7506015.051887754,497753.2633989161 7506021.356683903,497737.81860091764 7506030.951370768,497727.88993398065 7506036.159682671,497716.58214030694 7506043.012978732,497709.13617134263 7506043.286068995,497704.44758452824 7506046.027359059,497702.2412191133 7506047.123825332,497699.7590781766 7506048.220250055,497705.2724931493 7506062.205233578,497709.95879544044 7506074.819106648,497723.74075320055 7506120.886745995,497728.1535423763 7506118.419596318,497725.6727721482 7506110.193222148,497724.0190080617 7506104.160574781,497721.81393708347 7506096.482648206,497719.6086647751 7506090.17572407,497718.2303144914 7506086.61092226,497733.12322455517 7506079.758135231,497742.5002456272 7506075.37232285,497754.9110736575 7506069.067553541,497768.1493374149 7506061.940299081,497780.2843687008 7506055.635474665,497794.6257886788 7506047.959964822,497801.520718159 7506044.122166828,497793.5249330447 7506032.330467969,497787.7349629663 7506023.281077781,497782.77204643644 7506016.151199486,497775.05067453004 7506013.95649508)))
1048;6.697652332890774e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((496835.26278895745 7511122.125733614,496815.4000945654 7511123.355915262,496783.3931456183 7511154.206760663,496755.79932569084 7511188.487161623,496754.1368345957 7511223.047353145,496772.34021512105 7511241.702933134,496800.4768514665 7511251.034691026,496839.1044170002 7511221.9678714145,496822.5592421799 7511188.501085073,496819.25284146884 7511169.025857685,496859.53252686333 7511153.948206747,496852.6395913638 7511135.843725364,496835.26278895745 7511122.125733614)))
1049;4.827221474390783e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498793.69544291124 7506861.6407947615,498763.90802721103 7506887.96293647,498857.115797074 7507013.560610626,498882.48978600337 7506998.754815429,498793.69544291124 7506861.6407947615)))
1050;3.5592158220597584e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((497570.93537318247 7506280.174564399,497529.56595354516 7506295.797555455,497538.1123543746 7506313.073753931,497555.48081979086 7506348.723055502,497570.92050139565 7506374.2265324155,497590.2215196793 7506397.536999743,497612.8314254138 7506424.412666058,497618.07289827213 7506413.993666164,497621.65908017947 7506407.4132905565,497612.1460672503 7506398.088834278,497605.11525849777 7506387.667943453,497590.778845019 7506360.7936289925,497584.439292345 7506339.1304861335,497576.9978916504 7506309.515288234,497572.3133600406 7506285.933049767,497570.93537318247 7506280.174564399)))
1051;9.548675029467965e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498000.58991177834 7502121.6798022445,497967.5037545704 7502133.7371647395,498007.1669938477 7502428.160716474,498013.78425079386 7502426.516764222,498022.608813174 7502412.262885466,498029.22747081134 7502399.653539153,498030.88355913525 7502385.398757419,498030.8858119836 7502367.854167114,498030.88693841244 7502359.081879409,498031.99061845074 7502352.5028084535,498029.7860750964 7502343.730246194,498028.1326692361 7502337.150827553,498032.54463874875 7502332.21699148,498039.16241243813 7502326.186904549,498000.58991177834 7502121.6798022445)))
1053;1.4485671408766532e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((497539.7831985422 7506212.26609515,497529.8549891533 7506213.361297922,497522.67476274783 7506275.329914393,497567.35187575134 7506269.852993772,497561.9765497566 7506255.045198863,497557.35826109076 7506248.737808169,497553.29153092514 7506242.430507783,497546.39908174373 7506229.81610102,497539.7831985422 7506212.26609515)))
1054;6.896610015294217e-12;Cruzeiro;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((497042.89879915805 7501567.441946341,496607.2545719669 7501777.8772769505,496646.91798481776 7501947.843616015,497117.8659064262 7501683.683517555,497042.89879915805 7501567.441946341)))
1055;3.523377014495909e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((499680.37093599624 7515265.013024921,499666.5737984012 7515270.4999618195,499657.1913099173 7515293.54613902,499651.6720831633 7515311.653911514,499656.0862861074 7515350.064768953,499656.0860536374 7515360.490562536,499689.75050267985 7515384.635246224,499706.85911619174 7515375.307224477,499680.37093599624 7515265.013024921)))
1056;5.604755740420128e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((497541.41993811115 7501840.241091,497537.40787604725 7501850.324406092,497535.34917065036 7501873.683372872,497524.8622074909 7501937.827147948,497521.5468784316 7501980.590402763,497520.99219434004 7502000.875742078,497535.4253244461 7502004.968965785,497550.9617934198 7502005.772834877,497554.62912202807 7501993.2055729255,497558.49235977634 7501971.8242613245,497564.8391457592 7501936.188832933,497584.84087744897 7501851.213012916,497551.3447734254 7501842.435677598,497541.41993811115 7501840.241091)))
1057;2.459829639091219e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((501793.4486586417 7507445.575214864,501764.2145862978 7507452.159980772,501740.49730461737 7507465.873882294,501722.29575262894 7507477.393347846,501701.88766749244 7507488.0903687505,501689.20212173695 7507499.88342713,501768.64872378006 7507637.535883674,501802.30365933664 7507696.216683909,501829.88942586764 7507740.638445651,501854.43519486085 7507733.231289484,501882.2916888763 7507734.5990558565,501902.9752436049 7507719.513944384,501904.90269767266 7507693.462030513,501890.559710423 7507684.140042465,501874.01102985337 7507680.851340966,501870.14869913243 7507672.076522244,501857.45566799963 7507622.168698634,501842.0041020726 7507567.325289378,501827.38143095165 7507523.725230309,501809.44979052537 7507485.61006487,501793.4486586417 7507445.575214864)))
1058;4.787404864844738e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498642.8408218061 7506834.48110765,498592.92084732314 7506857.510520281,498637.87155806186 7506891.517061327,498700.47248517856 7506932.654627426,498731.6388228485 7506909.074788962,498671.2449865631 7506859.162773181,498656.6293814994 7506844.902411243,498642.8408218061 7506834.48110765)))
1059;1.423285189533337e-12;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((497840.0513236077 7506598.2663689125,497846.65425490163 7506711.790142003,497865.4077026896 7506712.34118042,497874.76534935966 7506850.545327205,497903.4477678594 7506848.355561949,497900.68581757817 7506877.970272966,497900.68133036955 7506910.875915698,497921.6412002739 7506912.524050778,497927.1596040525 7506893.329806032,497926.61394353764 7506849.4555581845,497928.8230693957 7506828.615666742,497930.4829753325 7506790.226141013,497928.83260586293 7506757.868917779,497927.7334482838 7506728.253946474,497924.43044479314 7506680.540848767,497919.46844043676 7506664.635992894,497909.5418509393 7506652.020993285,497889.1364715406 7506631.726697358,497861.5604988412 7506613.076658507,497840.0513236077 7506598.2663689125)))
1060;3.16460344137515e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((499256.15169312863 7513462.838342423,499221.93753417605 7513493.561610067,499199.8631593304 7513525.931482222,499200.413127538 7513561.59455736,499209.7923479331 7513595.063512895,499218.89536356606 7513635.116557158,499203.3040748709 7513679.832094778,499226.4095858561 7513723.040835516,499250.6197381047 7513746.497568145,499284.1432340286 7513744.441656235,499313.8735189198 7513729.42320006,499322.6349197509 7513703.430428851,499338.3634347401 7513669.688059451,499362.0946453385 7513602.203203778,499367.61501905177 7513549.531746518,499365.1333050075 7513513.868644429,499336.7156381507 7513491.372335704,499294.7786675096 7513467.22938862,499256.15169312863 7513462.838342423)))
1061;3.517156459574044e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498164.03910191864 7502116.075833932,498074.4278248549 7502174.180431088,498108.8875082052 7502202.694333489,498177.81947544456 7502156.922845101,498164.03910191864 7502116.075833932)))
1062;2.0931623317654344e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((499330.94435259636 7506623.082338794,499331.4953610202 7506635.970203213,499333.14963694586 7506646.116023772,499337.0095986158 7506670.246654101,499330.9416778304 7506684.505318799,499319.9097277857 7506695.473249288,499314.3934042463 7506708.635112172,499315.4959171785 7506722.894124275,499323.7681845808 7506753.606147531,499332.040651951 7506780.479258983,499339.2102524429 7506801.319692507,499345.8278739435 7506832.0317875575,499352.9971939083 7506860.5502564795,499351.89297073573 7506885.777861376,499428.0111139063 7506884.684028152,499421.39280981536 7506867.134106724,499420.2904365058 7506846.293853456,499424.7042391947 7506815.033754174,499442.90774195245 7506775.547864079,499457.80092658725 7506757.998846442,499474.3494595921 7506721.255114507,499330.94435259636 7506623.082338794)))
1063;2.245624734048272e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((499418.3956274402 7502791.030454949,499438.33563037566 7502785.150461175,499441.4456310122 7502784.160448464,499436.1756079682 7502774.890470849,499422.26561760803 7502723.540460765,499408.4456272354 7502672.430459883,499474.1856317396 7502622.220459716,499570.8956495612 7502548.280475735,499581.57563708926 7502540.100488708,499566.4756274497 7502537.480497194,499544.62564821803 7502532.690475387,499529.6656488877 7502531.980475718,499518.10564341233 7502535.700478686,499498.91562403017 7502542.990504827,499486.6356299306 7502546.520497391,499473.61563657265 7502547.500466108,499450.1756271037 7502546.15046902,499432.29564879474 7502547.560458086,499415.2256347486 7502552.300469133,499401.17564005434 7502562.200454302,499393.1756355355 7502575.6404746575,499381.2656429633 7502587.7504687635,499367.93565326656 7502595.070453268,499349.9456380487 7502605.520469244,499337.4156342793 7502613.550470298,499325.38562090445 7502626.150481952,499295.7756272608 7502662.960478034,499300.63560924574 7502667.820471212,499319.3056105113 7502686.670456982,499340.2656103926 7502707.820461195,499365.2756201085 7502733.040450726,499412.98560987914 7502781.16047237,499418.3956274402 7502791.030454949)))
1064;8.678804792801723e-12;Cruzeiro;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((499246.4771423581 7508190.5097494805,499140.551276748 7508430.7375174705,499163.1616129809 7508562.924048034,499192.3907631766 7508702.789850108,499340.23081048636 7508725.833573444,499394.313036402 7508196.001021938,499246.4771423581 7508190.5097494805)))
1065;3.2447341260355893e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((495177.6236545463 7506592.204513643,495175.3689826279 7506746.309887144,495307.7168121127 7506845.615741922,495312.68403594766 7506835.745585423,495317.0996749559 7506825.87526549,495329.2379017544 7506814.362023984,495336.96332295524 7506803.395867825,495352.41081457504 7506792.432053218,495375.58102029265 7506779.276860641,495395.9918258016 7506771.056631094,495306.6910498221 7506592.244483283,495177.6236545463 7506592.204513643)))
1066;1.0995740843055608e-12;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498522.2951391684 7501374.479351867,498533.3136600147 7501469.873248287,498543.7819186189 7501554.851119321,498593.407926292 7501543.890969285,498606.6471806691 7501478.651874229,498614.36921352724 7501449.59605651,498624.8502032096 7501397.51469925,498618.2338019499 7501395.321169093,498586.8057195967 7501387.094799699,498549.31215127854 7501382.157196742,498522.2951391684 7501374.479351867)))
1067;6.691945270166817e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((494495.151464976 7500944.849625848,494417.9269161815 7501035.826161673,494370.48086688586 7501112.559980448,494334.0776702895 7501146.536492883,494282.2288404723 7501199.146949459,494227.0627130107 7501274.781794533,494276.68273268867 7501285.7650023885,494306.48247440835 7501217.795710515,494326.3442223914 7501184.909445586,494368.2673162453 7501134.488143688,494495.151464976 7500944.849625848)))
