id;atribuicao;status;validacao;status_val;obs;area_km2;st_astext
61;analista 2;finalizado;NULL;NULL;NULL;0.18508434920896794;MULTIPOLYGON(((350008.8094691557 7450038.214698785,350057.5373973226 7450047.305837621,350243.62151708873 7450082.021843495,350312.7151407834 7450076.008151462,350453.6772473713 7450007.766304224,350468.1160693093 7450018.892661392,350460.6221939249 7450060.697234213,350362.35557543347 7450148.059916668,350338.58858627256 7450200.30456415,350344.8536358054 7450235.76638682,350356.5530187677 7450301.9862726405,350688.646550982 7450301.9862726405,350688.646550982 7449901.9862726405,349988.646550982 7449901.9862726405,349988.646550982 7450030.957610613,350008.8094691557 7450038.214698785)))
62;analista 2;finalizado;NULL;NULL;NULL;0.10301164178346892;MULTIPOLYGON(((350392.7598336084 7450506.921110009,350452.7851327141 7450600.5901546385,350587.6163797755 7450665.523024967,350634.8749460438 7450701.9862726405,350688.646550982 7450701.9862726405,350688.646550982 7450301.9862726405,350356.5530187677 7450301.9862726405,350392.7598336084 7450506.921110009)))
63;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((349988.646550982 7447901.9862726405,350688.646550982 7447901.9862726405,350688.646550982 7447501.9862726405,349988.646550982 7447501.9862726405,349988.646550982 7447901.9862726405)))
64;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((349988.646550982 7448301.9862726405,350688.646550982 7448301.9862726405,350688.646550982 7447901.9862726405,349988.646550982 7447901.9862726405,349988.646550982 7448301.9862726405)))
65;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((349988.646550982 7448701.9862726405,350688.646550982 7448701.9862726405,350688.646550982 7448301.9862726405,349988.646550982 7448301.9862726405,349988.646550982 7448701.9862726405)))
66;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((349988.646550982 7449101.9862726405,350688.646550982 7449101.9862726405,350688.646550982 7448701.9862726405,349988.646550982 7448701.9862726405,349988.646550982 7449101.9862726405)))
67;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((349988.646550982 7446301.9862726405,350688.646550982 7446301.9862726405,350688.646550982 7445901.9862726405,349988.646550982 7445901.9862726405,349988.646550982 7446301.9862726405)))
68;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((349988.646550982 7446701.9862726405,350688.646550982 7446701.9862726405,350688.646550982 7446301.9862726405,349988.646550982 7446301.9862726405,349988.646550982 7446701.9862726405)))
69;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((349988.646550982 7447101.9862726405,350688.646550982 7447101.9862726405,350688.646550982 7446701.9862726405,349988.646550982 7446701.9862726405,349988.646550982 7447101.9862726405)))
70;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((349988.646550982 7447501.9862726405,350688.646550982 7447501.9862726405,350688.646550982 7447101.9862726405,349988.646550982 7447101.9862726405,349988.646550982 7447501.9862726405)))
