id;atribuicao;status;validacao;status_val;obs;area_km2;st_astext
2402;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7498301.9862726405,501188.646550982 7498301.9862726405,501188.646550982 7497901.9862726405,500488.646550982 7497901.9862726405,500488.646550982 7498301.9862726405)))
2403;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7498701.9862726405,501188.646550982 7498701.9862726405,501188.646550982 7498301.9862726405,500488.646550982 7498301.9862726405,500488.646550982 7498701.9862726405)))
2404;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7508701.9862726405,501188.646550982 7508701.9862726405,501188.646550982 7508301.9862726405,500488.646550982 7508301.9862726405,500488.646550982 7508701.9862726405)))
2405;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7509101.9862726405,501188.646550982 7509101.9862726405,501188.646550982 7508701.9862726405,500488.646550982 7508701.9862726405,500488.646550982 7509101.9862726405)))
2406;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7509501.9862726405,501188.646550982 7509501.9862726405,501188.646550982 7509101.9862726405,500488.646550982 7509101.9862726405,500488.646550982 7509501.9862726405)))
2407;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7509901.9862726405,501188.646550982 7509901.9862726405,501188.646550982 7509501.9862726405,500488.646550982 7509501.9862726405,500488.646550982 7509901.9862726405)))
2408;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7507101.9862726405,501188.646550982 7507101.9862726405,501188.646550982 7506701.9862726405,500488.646550982 7506701.9862726405,500488.646550982 7507101.9862726405)))
2409;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7507501.9862726405,501188.646550982 7507501.9862726405,501188.646550982 7507101.9862726405,500488.646550982 7507101.9862726405,500488.646550982 7507501.9862726405)))
2410;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7507901.9862726405,501188.646550982 7507901.9862726405,501188.646550982 7507501.9862726405,500488.646550982 7507501.9862726405,500488.646550982 7507901.9862726405)))
2411;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7508301.9862726405,501188.646550982 7508301.9862726405,501188.646550982 7507901.9862726405,500488.646550982 7507901.9862726405,500488.646550982 7508301.9862726405)))
2412;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7505501.9862726405,501188.646550982 7505501.9862726405,501188.646550982 7505101.9862726405,500488.646550982 7505101.9862726405,500488.646550982 7505501.9862726405)))
2413;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7505901.9862726405,501188.646550982 7505901.9862726405,501188.646550982 7505501.9862726405,500488.646550982 7505501.9862726405,500488.646550982 7505901.9862726405)))
2414;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7506301.9862726405,501188.646550982 7506301.9862726405,501188.646550982 7505901.9862726405,500488.646550982 7505901.9862726405,500488.646550982 7506301.9862726405)))
2415;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7506701.9862726405,501188.646550982 7506701.9862726405,501188.646550982 7506301.9862726405,500488.646550982 7506301.9862726405,500488.646550982 7506701.9862726405)))
2416;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7503901.9862726405,501188.646550982 7503901.9862726405,501188.646550982 7503501.9862726405,500488.646550982 7503501.9862726405,500488.646550982 7503901.9862726405)))
2417;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7504301.9862726405,501188.646550982 7504301.9862726405,501188.646550982 7503901.9862726405,500488.646550982 7503901.9862726405,500488.646550982 7504301.9862726405)))
2418;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7504701.9862726405,501188.646550982 7504701.9862726405,501188.646550982 7504301.9862726405,500488.646550982 7504301.9862726405,500488.646550982 7504701.9862726405)))
2419;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7505101.9862726405,501188.646550982 7505101.9862726405,501188.646550982 7504701.9862726405,500488.646550982 7504701.9862726405,500488.646550982 7505101.9862726405)))
2420;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7515101.9862726405,501188.646550982 7515101.9862726405,501188.646550982 7514701.9862726405,500488.646550982 7514701.9862726405,500488.646550982 7515101.9862726405)))
2421;analista 3;finalizado;NULL;NULL;NULL;0.22454164733508683;MULTIPOLYGON(((500700.7002415533 7515501.9862726405,500968.6325233012 7515501.9862726405,501018.6534094469 7515385.05896355,501093.25095048605 7515289.219074044,501184.8303120341 7515220.548288089,501188.646550982 7515220.685040742,501188.646550982 7515101.9862726405,500488.646550982 7515101.9862726405,500488.646550982 7515346.049558707,500700.7002415533 7515501.9862726405)))
2422;analista 3;finalizado;NULL;NULL;NULL;0.012609703400057577;MULTIPOLYGON(((500784.72354771727 7515563.774012443,500842.1623658908 7515572.738500629,500953.216287485 7515538.022798764,500968.6325233012 7515501.9862726405,500700.7002415533 7515501.9862726405,500784.72354771727 7515563.774012443)))
2423;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7513501.9862726405,501188.646550982 7513501.9862726405,501188.646550982 7513101.9862726405,500488.646550982 7513101.9862726405,500488.646550982 7513501.9862726405)))
2424;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7513901.9862726405,501188.646550982 7513901.9862726405,501188.646550982 7513501.9862726405,500488.646550982 7513501.9862726405,500488.646550982 7513901.9862726405)))
2425;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7514301.9862726405,501188.646550982 7514301.9862726405,501188.646550982 7513901.9862726405,500488.646550982 7513901.9862726405,500488.646550982 7514301.9862726405)))
2426;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7514701.9862726405,501188.646550982 7514701.9862726405,501188.646550982 7514301.9862726405,500488.646550982 7514301.9862726405,500488.646550982 7514701.9862726405)))
2427;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7511901.9862726405,501188.646550982 7511901.9862726405,501188.646550982 7511501.9862726405,500488.646550982 7511501.9862726405,500488.646550982 7511901.9862726405)))
2428;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7512301.9862726405,501188.646550982 7512301.9862726405,501188.646550982 7511901.9862726405,500488.646550982 7511901.9862726405,500488.646550982 7512301.9862726405)))
2429;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7512701.9862726405,501188.646550982 7512701.9862726405,501188.646550982 7512301.9862726405,500488.646550982 7512301.9862726405,500488.646550982 7512701.9862726405)))
2430;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7513101.9862726405,501188.646550982 7513101.9862726405,501188.646550982 7512701.9862726405,500488.646550982 7512701.9862726405,500488.646550982 7513101.9862726405)))
2431;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7510301.9862726405,501188.646550982 7510301.9862726405,501188.646550982 7509901.9862726405,500488.646550982 7509901.9862726405,500488.646550982 7510301.9862726405)))
2432;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7510701.9862726405,501188.646550982 7510701.9862726405,501188.646550982 7510301.9862726405,500488.646550982 7510301.9862726405,500488.646550982 7510701.9862726405)))
2433;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7511101.9862726405,501188.646550982 7511101.9862726405,501188.646550982 7510701.9862726405,500488.646550982 7510701.9862726405,500488.646550982 7511101.9862726405)))
2434;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((500488.646550982 7511501.9862726405,501188.646550982 7511501.9862726405,501188.646550982 7511101.9862726405,500488.646550982 7511101.9862726405,500488.646550982 7511501.9862726405)))
2435;analista 3;finalizado;NULL;NULL;NULL;0.040154812367546075;MULTIPOLYGON(((501834.8493081207 7496060.200023179,501784.4309416856 7496123.372287135,501745.42494761804 7496224.38728657,501704.18675329414 7496256.896116355,501667.3590511359 7496264.698176524,501532.7705730296 7496259.707749238,501454.31465235964 7496301.9862726405,501888.646550982 7496301.9862726405,501888.646550982 7496041.872101026,501834.8493081207 7496060.200023179)))
2436;analista 3;finalizado;NULL;NULL;NULL;0.26924083350983324;MULTIPOLYGON(((501403.02851398714 7496329.6234755805,501315.0094525858 7496349.2230438655,501239.15284038923 7496353.300065422,501198.6008916253 7496366.837164814,501195.4341723694 7496367.89432575,501188.646550982 7496370.160167653,501188.646550982 7496701.9862726405,501888.646550982 7496701.9862726405,501888.646550982 7496301.9862726405,501454.31465235964 7496301.9862726405,501403.02851398714 7496329.6234755805)))
2437;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7497101.9862726405,501888.646550982 7497101.9862726405,501888.646550982 7496701.9862726405,501188.646550982 7496701.9862726405,501188.646550982 7497101.9862726405)))
2438;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7502301.9862726405,501888.646550982 7502301.9862726405,501888.646550982 7501901.9862726405,501188.646550982 7501901.9862726405,501188.646550982 7502301.9862726405)))
2439;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7502701.9862726405,501888.646550982 7502701.9862726405,501888.646550982 7502301.9862726405,501188.646550982 7502301.9862726405,501188.646550982 7502701.9862726405)))
2440;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7503101.9862726405,501888.646550982 7503101.9862726405,501888.646550982 7502701.9862726405,501188.646550982 7502701.9862726405,501188.646550982 7503101.9862726405)))
2441;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7503501.9862726405,501888.646550982 7503501.9862726405,501888.646550982 7503101.9862726405,501188.646550982 7503101.9862726405,501188.646550982 7503501.9862726405)))
2442;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7500701.9862726405,501888.646550982 7500701.9862726405,501888.646550982 7500301.9862726405,501188.646550982 7500301.9862726405,501188.646550982 7500701.9862726405)))
2443;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7501101.9862726405,501888.646550982 7501101.9862726405,501888.646550982 7500701.9862726405,501188.646550982 7500701.9862726405,501188.646550982 7501101.9862726405)))
2444;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7501501.9862726405,501888.646550982 7501501.9862726405,501888.646550982 7501101.9862726405,501188.646550982 7501101.9862726405,501188.646550982 7501501.9862726405)))
2445;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7501901.9862726405,501888.646550982 7501901.9862726405,501888.646550982 7501501.9862726405,501188.646550982 7501501.9862726405,501188.646550982 7501901.9862726405)))
2446;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7499101.9862726405,501888.646550982 7499101.9862726405,501888.646550982 7498701.9862726405,501188.646550982 7498701.9862726405,501188.646550982 7499101.9862726405)))
2447;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7499501.9862726405,501888.646550982 7499501.9862726405,501888.646550982 7499101.9862726405,501188.646550982 7499101.9862726405,501188.646550982 7499501.9862726405)))
2448;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7499901.9862726405,501888.646550982 7499901.9862726405,501888.646550982 7499501.9862726405,501188.646550982 7499501.9862726405,501188.646550982 7499901.9862726405)))
2449;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7500301.9862726405,501888.646550982 7500301.9862726405,501888.646550982 7499901.9862726405,501188.646550982 7499901.9862726405,501188.646550982 7500301.9862726405)))
2450;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7497501.9862726405,501888.646550982 7497501.9862726405,501888.646550982 7497101.9862726405,501188.646550982 7497101.9862726405,501188.646550982 7497501.9862726405)))
2451;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7497901.9862726405,501888.646550982 7497901.9862726405,501888.646550982 7497501.9862726405,501188.646550982 7497501.9862726405,501188.646550982 7497901.9862726405)))
2452;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7498301.9862726405,501888.646550982 7498301.9862726405,501888.646550982 7497901.9862726405,501188.646550982 7497901.9862726405,501188.646550982 7498301.9862726405)))
2453;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7498701.9862726405,501888.646550982 7498701.9862726405,501888.646550982 7498301.9862726405,501188.646550982 7498301.9862726405,501188.646550982 7498701.9862726405)))
2454;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7508701.9862726405,501888.646550982 7508701.9862726405,501888.646550982 7508301.9862726405,501188.646550982 7508301.9862726405,501188.646550982 7508701.9862726405)))
2455;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7509101.9862726405,501888.646550982 7509101.9862726405,501888.646550982 7508701.9862726405,501188.646550982 7508701.9862726405,501188.646550982 7509101.9862726405)))
2456;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7509501.9862726405,501888.646550982 7509501.9862726405,501888.646550982 7509101.9862726405,501188.646550982 7509101.9862726405,501188.646550982 7509501.9862726405)))
2457;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7509901.9862726405,501888.646550982 7509901.9862726405,501888.646550982 7509501.9862726405,501188.646550982 7509501.9862726405,501188.646550982 7509901.9862726405)))
2458;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7507101.9862726405,501888.646550982 7507101.9862726405,501888.646550982 7506701.9862726405,501188.646550982 7506701.9862726405,501188.646550982 7507101.9862726405)))
2459;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7507501.9862726405,501888.646550982 7507501.9862726405,501888.646550982 7507101.9862726405,501188.646550982 7507101.9862726405,501188.646550982 7507501.9862726405)))
2460;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7507901.9862726405,501888.646550982 7507901.9862726405,501888.646550982 7507501.9862726405,501188.646550982 7507501.9862726405,501188.646550982 7507901.9862726405)))
2461;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7508301.9862726405,501888.646550982 7508301.9862726405,501888.646550982 7507901.9862726405,501188.646550982 7507901.9862726405,501188.646550982 7508301.9862726405)))
2462;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7505501.9862726405,501888.646550982 7505501.9862726405,501888.646550982 7505101.9862726405,501188.646550982 7505101.9862726405,501188.646550982 7505501.9862726405)))
2463;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7505901.9862726405,501888.646550982 7505901.9862726405,501888.646550982 7505501.9862726405,501188.646550982 7505501.9862726405,501188.646550982 7505901.9862726405)))
2464;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7506301.9862726405,501888.646550982 7506301.9862726405,501888.646550982 7505901.9862726405,501188.646550982 7505901.9862726405,501188.646550982 7506301.9862726405)))
2465;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7506701.9862726405,501888.646550982 7506701.9862726405,501888.646550982 7506301.9862726405,501188.646550982 7506301.9862726405,501188.646550982 7506701.9862726405)))
2466;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7503901.9862726405,501888.646550982 7503901.9862726405,501888.646550982 7503501.9862726405,501188.646550982 7503501.9862726405,501188.646550982 7503901.9862726405)))
2467;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7504301.9862726405,501888.646550982 7504301.9862726405,501888.646550982 7503901.9862726405,501188.646550982 7503901.9862726405,501188.646550982 7504301.9862726405)))
2468;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7504701.9862726405,501888.646550982 7504701.9862726405,501888.646550982 7504301.9862726405,501188.646550982 7504301.9862726405,501188.646550982 7504701.9862726405)))
2469;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7505101.9862726405,501888.646550982 7505101.9862726405,501888.646550982 7504701.9862726405,501188.646550982 7504701.9862726405,501188.646550982 7505101.9862726405)))
2470;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7515101.9862726405,501888.646550982 7515101.9862726405,501888.646550982 7514701.9862726405,501188.646550982 7514701.9862726405,501188.646550982 7515101.9862726405)))
2471;analista 3;finalizado;NULL;NULL;NULL;0.12101252540141383;MULTIPOLYGON(((501356.69922259956 7515226.707108283,501642.5913020023 7515286.4153300235,501824.55889625405 7515355.697259288,501888.646550982 7515363.303346977,501888.646550982 7515101.9862726405,501188.646550982 7515101.9862726405,501188.646550982 7515220.685040742,501356.69922259956 7515226.707108283)))
2472;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7513501.9862726405,501888.646550982 7513501.9862726405,501888.646550982 7513101.9862726405,501188.646550982 7513101.9862726405,501188.646550982 7513501.9862726405)))
2473;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7513901.9862726405,501888.646550982 7513901.9862726405,501888.646550982 7513501.9862726405,501188.646550982 7513501.9862726405,501188.646550982 7513901.9862726405)))
2474;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7514301.9862726405,501888.646550982 7514301.9862726405,501888.646550982 7513901.9862726405,501188.646550982 7513901.9862726405,501188.646550982 7514301.9862726405)))
2475;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7514701.9862726405,501888.646550982 7514701.9862726405,501888.646550982 7514301.9862726405,501188.646550982 7514301.9862726405,501188.646550982 7514701.9862726405)))
2476;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7511901.9862726405,501888.646550982 7511901.9862726405,501888.646550982 7511501.9862726405,501188.646550982 7511501.9862726405,501188.646550982 7511901.9862726405)))
2477;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7512301.9862726405,501888.646550982 7512301.9862726405,501888.646550982 7511901.9862726405,501188.646550982 7511901.9862726405,501188.646550982 7512301.9862726405)))
2478;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7512701.9862726405,501888.646550982 7512701.9862726405,501888.646550982 7512301.9862726405,501188.646550982 7512301.9862726405,501188.646550982 7512701.9862726405)))
2479;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7513101.9862726405,501888.646550982 7513101.9862726405,501888.646550982 7512701.9862726405,501188.646550982 7512701.9862726405,501188.646550982 7513101.9862726405)))
2480;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7510301.9862726405,501888.646550982 7510301.9862726405,501888.646550982 7509901.9862726405,501188.646550982 7509901.9862726405,501188.646550982 7510301.9862726405)))
2481;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7510701.9862726405,501888.646550982 7510701.9862726405,501888.646550982 7510301.9862726405,501188.646550982 7510301.9862726405,501188.646550982 7510701.9862726405)))
2482;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7511101.9862726405,501888.646550982 7511101.9862726405,501888.646550982 7510701.9862726405,501188.646550982 7510701.9862726405,501188.646550982 7511101.9862726405)))
2483;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501188.646550982 7511501.9862726405,501888.646550982 7511501.9862726405,501888.646550982 7511101.9862726405,501188.646550982 7511101.9862726405,501188.646550982 7511501.9862726405)))
2484;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7508701.9862726405,502588.646550982 7508701.9862726405,502588.646550982 7508301.9862726405,501888.646550982 7508301.9862726405,501888.646550982 7508701.9862726405)))
2485;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7509101.9862726405,502588.646550982 7509101.9862726405,502588.646550982 7508701.9862726405,501888.646550982 7508701.9862726405,501888.646550982 7509101.9862726405)))
2486;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7509501.9862726405,502588.646550982 7509501.9862726405,502588.646550982 7509101.9862726405,501888.646550982 7509101.9862726405,501888.646550982 7509501.9862726405)))
2487;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7509901.9862726405,502588.646550982 7509901.9862726405,502588.646550982 7509501.9862726405,501888.646550982 7509501.9862726405,501888.646550982 7509901.9862726405)))
2488;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7507101.9862726405,502588.646550982 7507101.9862726405,502588.646550982 7506701.9862726405,501888.646550982 7506701.9862726405,501888.646550982 7507101.9862726405)))
2489;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7507501.9862726405,502588.646550982 7507501.9862726405,502588.646550982 7507101.9862726405,501888.646550982 7507101.9862726405,501888.646550982 7507501.9862726405)))
2490;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7507901.9862726405,502588.646550982 7507901.9862726405,502588.646550982 7507501.9862726405,501888.646550982 7507501.9862726405,501888.646550982 7507901.9862726405)))
2491;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7508301.9862726405,502588.646550982 7508301.9862726405,502588.646550982 7507901.9862726405,501888.646550982 7507901.9862726405,501888.646550982 7508301.9862726405)))
2492;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7505501.9862726405,502588.646550982 7505501.9862726405,502588.646550982 7505101.9862726405,501888.646550982 7505101.9862726405,501888.646550982 7505501.9862726405)))
2493;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7505901.9862726405,502588.646550982 7505901.9862726405,502588.646550982 7505501.9862726405,501888.646550982 7505501.9862726405,501888.646550982 7505901.9862726405)))
2494;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7506301.9862726405,502588.646550982 7506301.9862726405,502588.646550982 7505901.9862726405,501888.646550982 7505901.9862726405,501888.646550982 7506301.9862726405)))
2495;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7506701.9862726405,502588.646550982 7506701.9862726405,502588.646550982 7506301.9862726405,501888.646550982 7506301.9862726405,501888.646550982 7506701.9862726405)))
2496;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7503901.9862726405,502588.646550982 7503901.9862726405,502588.646550982 7503501.9862726405,501888.646550982 7503501.9862726405,501888.646550982 7503901.9862726405)))
2497;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7504301.9862726405,502588.646550982 7504301.9862726405,502588.646550982 7503901.9862726405,501888.646550982 7503901.9862726405,501888.646550982 7504301.9862726405)))
2498;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7504701.9862726405,502588.646550982 7504701.9862726405,502588.646550982 7504301.9862726405,501888.646550982 7504301.9862726405,501888.646550982 7504701.9862726405)))
2499;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7505101.9862726405,502588.646550982 7505101.9862726405,502588.646550982 7504701.9862726405,501888.646550982 7504701.9862726405,501888.646550982 7505101.9862726405)))
2500;analista 3;finalizado;NULL;NULL;NULL;0.2797647152523283;MULTIPOLYGON(((502588.646550982 7515091.800029006,502588.646550982 7514701.9862726405,501888.646550982 7514701.9862726405,501888.646550982 7515101.9862726405,502542.4499831185 7515101.9862726405,502588.646550982 7515091.800029006)))
2501;analista 3;finalizado;NULL;NULL;NULL;0.07472699502454731;MULTIPOLYGON(((501893.16307683085 7515363.839379881,502015.728124654 7515312.667818851,502311.9061755159 7515152.820685268,502542.4499831185 7515101.9862726405,501888.646550982 7515101.9862726405,501888.646550982 7515363.303346977,501893.16307683085 7515363.839379881)))
2502;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7513501.9862726405,502588.646550982 7513501.9862726405,502588.646550982 7513101.9862726405,501888.646550982 7513101.9862726405,501888.646550982 7513501.9862726405)))
2503;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7513901.9862726405,502588.646550982 7513901.9862726405,502588.646550982 7513501.9862726405,501888.646550982 7513501.9862726405,501888.646550982 7513901.9862726405)))
2504;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7514301.9862726405,502588.646550982 7514301.9862726405,502588.646550982 7513901.9862726405,501888.646550982 7513901.9862726405,501888.646550982 7514301.9862726405)))
2505;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7514701.9862726405,502588.646550982 7514701.9862726405,502588.646550982 7514301.9862726405,501888.646550982 7514301.9862726405,501888.646550982 7514701.9862726405)))
2506;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7511901.9862726405,502588.646550982 7511901.9862726405,502588.646550982 7511501.9862726405,501888.646550982 7511501.9862726405,501888.646550982 7511901.9862726405)))
2507;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7512301.9862726405,502588.646550982 7512301.9862726405,502588.646550982 7511901.9862726405,501888.646550982 7511901.9862726405,501888.646550982 7512301.9862726405)))
2508;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7512701.9862726405,502588.646550982 7512701.9862726405,502588.646550982 7512301.9862726405,501888.646550982 7512301.9862726405,501888.646550982 7512701.9862726405)))
2509;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7513101.9862726405,502588.646550982 7513101.9862726405,502588.646550982 7512701.9862726405,501888.646550982 7512701.9862726405,501888.646550982 7513101.9862726405)))
2510;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7510301.9862726405,502588.646550982 7510301.9862726405,502588.646550982 7509901.9862726405,501888.646550982 7509901.9862726405,501888.646550982 7510301.9862726405)))
2511;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((501888.646550982 7510701.9862726405,502588.646550982 7510701.9862726405,502588.646550982 7510301.9862726405,501888.646550982 7510301.9862726405,501888.646550982 7510701.9862726405)))
