id;idproject;area_km2;municipio;cod_estado;cod_class;class;obs;geom
982;2;0.0476587793130303;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((497263.76452846936 7501804.89143734,497323.27346759755 7501805.2453051135,497399.51238253695 7501637.659992416,497482.3993704573 7501467.358777528,497532.2075818065 7501355.179628577,497447.825968284 7501352.93950819,497211.29209129466 7501773.551332656,497234.38549283403 7501793.335864829,497263.76452846936 7501804.89143734)))
983;2;0.020297743229129885;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((504821.11754141276 7503213.270426478,504717.4743581345 7503308.1585248215,504748.3658575114 7503341.047121917,504825.59397813055 7503419.430510198,504896.714489231 7503365.125827419,504870.7865698924 7503334.977414291,504902.7622615388 7503308.100429578,504874.0757777334 7503273.566611065,504848.9751116542 7503242.869781898,504821.11754141276 7503213.270426478)))
984;2;0.008730608187418913;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((499184.22083927394 7506728.947771615,499187.52825821453 7506767.337542602,499175.9429225885 7506809.017165508,499269.70848346665 7506863.864467729,499272.0875029162 7506856.7693261225,499278.32796387485 7506841.4479690585,499279.2247151124 7506832.193335552,499280.9490686864 7506818.002924234,499279.36403450137 7506802.167082593,499273.9871526771 7506781.463803384,499270.2645061263 7506771.180659588,499258.8199219423 7506758.772024716,499246.82350235974 7506751.847590071,499227.2429991058 7506743.4831591975,499184.22083927394 7506728.947771615)))
985;2;0.0026377188577439577;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((503260.1279639839 7504695.5415598545,503274.6379461513 7504702.571076742,503277.50072669116 7504699.357673918,503280.0238174821 7504697.241443548,503283.5812869698 7504693.302033726,503288.94080364326 7504689.922027072,503297.3398675583 7504684.636462549,503301.8155682244 7504681.577211665,503304.9837631968 7504684.370748465,503311.47900102084 7504691.873957688,503320.6483026587 7504700.3840671545,503339.6617662928 7504717.192651363,503342.21639210824 7504713.56960463,503344.5526058783 7504711.077896381,503358.2591530973 7504690.194569927,503350.60588221037 7504683.918985864,503356.6241671537 7504676.062398456,503361.7168613582 7504669.752186959,503367.0141266545 7504662.280857963,503372.3548842794 7504654.001727136,503356.61332521774 7504654.822199985,503344.53131860023 7504657.934020683,503330.7255113021 7504662.881074689,503316.19185740326 7504667.929258997,503300.19202609075 7504674.351832282,503289.24032682326 7504679.987544179,503275.1347655631 7504686.100031401,503260.1279639839 7504695.5415598545)))
986;2;0.020420141751995195;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((499427.1458485051 7503003.487645628,499444.3345482105 7502992.486847784,499458.9683976579 7502983.122417131,499471.16980979213 7502979.575630775,499492.19566329423 7502976.51875343,499489.2198687437 7502957.777909197,499482.60796600167 7502928.363246588,499472.7855442127 7502888.002604603,499462.72847262427 7502846.16011108,499449.836116016 7502792.547772511,499432.98669998016 7502794.456036,499404.42462573823 7502813.887491838,499362.381227364 7502851.360139649,499312.72785611486 7502890.965706967,499368.89140739455 7502943.915430253,499401.94884260587 7502975.747461975,499427.1458485051 7503003.487645628)))
987;2;0.017958504304636386;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498208.39788827434 7502040.647808526,498209.5043759943 7502040.079337757,498249.51874639955 7502035.394425099,498256.46569552 7501991.135695705,498317.26612109144 7501972.0069137495,498347.4816472554 7501948.631454878,498247.6991752675 7501867.236766275,498143.9337620612 7501921.931399276,498189.96331346425 7501997.769396743,498208.39788827434 7502040.647808526)))
988;2;0.020351090937221688;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((500683.8599542594 7504644.541553634,500741.2158447185 7504642.345497262,500745.6201726281 7504484.421728688,500714.7367009958 7504488.809941571,500659.588960561 7504528.293159768,500587.89484417415 7504537.069586576,500586.79621204303 7504651.125754842,500683.8599542594 7504644.541553634)))
989;2;0.020291787457872232;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((499170.62027983164 7503234.245978072,499283.11367904407 7503282.502010733,499364.73433309246 7503139.9481494995,499250.0360534127 7503089.499876086,499170.62027983164 7503234.245978072)))
990;2;0.021192750725991524;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((499155.2074399184 7502727.625595884,499027.2816461918 7502637.700235078,498945.661252722 7502760.509747414,499078.00047819846 7502835.08390481,499117.7076476253 7502771.4859483335,499155.2074399184 7502727.625595884)))
991;2;0.020886596100014716;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((499071.3613999689 7503201.3424015185,499175.03729950154 7503133.359577468,499152.9817740713 7503091.687998697,499150.77709017583 7503071.9493163135,499137.54294059414 7503063.175892452,499130.92636850104 7503050.016500069,499100.04789548746 7503010.537729632,498969.90319622797 7503078.517753969,499071.3613999689 7503201.3424015185)))
992;2;0.02329593601974911;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((505083.1475408143 7504558.981808569,505028.8477153191 7504628.091412062,505031.3422240552 7504667.023364796,505061.12499248947 7504672.222895982,505095.32497915043 7504693.048886635,505120.15545812034 7504731.699382292,505147.4590072144 7504744.0281729065,505185.2328443998 7504731.677538533,505214.72998041194 7504707.265907995,505214.16944452113 7504680.671097631,505201.7517428519 7504654.354529932,505189.0541631819 7504615.700261885,505179.1085854451 7504560.59476818,505083.1475408143 7504558.981808569)))
993;2;0.007203847253616206;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((490327.5962023096 7504752.895418446,490298.0437890276 7504728.657024205,490262.3303725611 7504711.814362525,490239.3897942889 7504701.112427676,490215.13767415594 7504688.763359182,490207.6893034719 7504693.81525734,490190.8788253893 7504706.401297426,490276.4573139471 7504755.36921986,490359.3701823566 7504819.940445518,490379.3558146008 7504821.083136206,490382.54177935485 7504820.643249006,490384.52386225347 7504820.606455,490392.1165191464 7504821.380807446,490394.3746226601 7504821.239056463,490399.722797248 7504821.289938822,490408.15628958924 7504809.167689512,490356.34025763924 7504776.465148369,490335.95218560926 7504759.318370216,490327.5962023096 7504752.895418446)))
994;2;0.020386139645991036;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((498323.70491437655 7502220.953806603,498295.0233984675 7502293.321521904,498533.22753896646 7502370.1035163365,498575.14143739414 7502304.315422544,498555.29108627414 7502297.734376013,498546.46822841506 7502299.926605005,498546.46739690524 7502308.698859073,498502.3577566023 7502271.412568609,498323.70491437655 7502220.953806603)))
995;2;0.022972406565557518;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((502613.58052401734 7501537.702071927,502413.9999672543 7501677.536329949,502398.00657710375 7501658.350322017,502383.11657068937 7501643.00184341,502349.48568565206 7501669.322698846,502386.9875834641 7501715.36942544,502614.7056496103 7501668.731513716,502672.03628683474 7501587.033567288,502613.58052401734 7501537.702071927)))
996;2;0.024812468887483553;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((503259.4920567619 7505752.34150379,503261.01839749905 7505754.905275637,503365.96864900057 7505811.703542409,503443.7734005943 7505871.946130859,503485.5395370698 7505808.349838124,503417.48682768864 7505731.102331516,503402.1472688845 7505679.597834663,503323.88437894214 7505632.513327476,503259.4920567619 7505752.34150379)))
997;2;0.0020048138184837684;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498754.53982650064 7506781.019139072,498728.61476866243 7506792.533923274,498784.31893695676 7506857.252641949,498794.79937370593 7506851.769200576,498801.97033406876 7506846.285499137,498754.53982650064 7506781.019139072)))
998;2;0.001221530646314412;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498750.0521935129 7501073.068327321,498744.2616016637 7501087.595753133,498825.3114716584 7501111.449892574,498828.34507065214 7501097.744538128,498788.37157334085 7501085.406368229,498750.0521935129 7501073.068327321)))
999;2;0.005043768963900676;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498285.5790791464 7510336.264529415,498268.4741489447 7510354.913302783,498256.81786990387 7510368.00864126,498246.5406683526 7510382.74978403,498230.1228660332 7510422.655010983,498234.5341530836 7510443.363381533,498238.6707438166 7510453.992068771,498258.5325597682 7510451.182989003,498280.6046398911 7510417.723763118,498317.57288820326 7510382.346272225,498285.5790791464 7510336.264529415)))
1000;2;0.0010073633602735753;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((499862.3162622211 7514087.88985398,499853.4867555099 7514097.217359114,499860.6604586795 7514119.713392564,499871.1452858409 7514135.076601786,499877.7674653712 7514123.005633142,499886.59703674284 7514104.89918429,499887.70079915144 7514093.376874737,499883.83796872443 7514087.890031182,499874.4566986361 7514089.536001906,499862.3162622211 7514087.88985398)))
1002;2;0.006217336810055818;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((499232.5217314387 7500455.171878902,499198.88411956216 7500556.587580154,499268.9044574051 7500587.838745097,499267.80756480485 7500466.137619492,499232.5217314387 7500455.171878902)))
1004;2;0.0475335961899035;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((497145.4269501783 7501730.064676699,497140.4531442459 7501790.3708875775,497134.374655771 7501860.545626402,497130.50551851164 7501910.435756126,497131.05435547454 7501924.1421653405,497133.2581191958 7501934.011125744,497222.58444394264 7501938.96184404,497241.88018722174 7501957.60594126,497248.4940766978 7501974.054748721,497258.1410060717 7501988.859353639,497272.1999626946 7501999.278701092,497298.11357891967 7502012.989674317,497328.44049485715 7502015.18801122,497358.76902497007 7502008.065943129,497374.2091156136 7502003.682546035,497389.6501452621 7501993.81659643,497392.6900344533 7501957.906542407,497394.49320850306 7501894.7206448,497401.4670519799 7501821.187525136,497330.7000397703 7501811.563600916,497262.6888749625 7501808.519115426,497224.45532184717 7501792.870244062,497145.4269501783 7501730.064676699)))
1005;2;0.00401762428166793;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((497775.05067453004 7506013.95649508,497765.3984042771 7506015.051887754,497753.2633989161 7506021.356683903,497737.81860091764 7506030.951370768,497727.88993398065 7506036.159682671,497716.58214030694 7506043.012978732,497709.13617134263 7506043.286068995,497704.44758452824 7506046.027359059,497702.2412191133 7506047.123825332,497699.7590781766 7506048.220250055,497705.2724931493 7506062.205233578,497709.95879544044 7506074.819106648,497723.74075320055 7506120.886745995,497728.1535423763 7506118.419596318,497725.6727721482 7506110.193222148,497724.0190080617 7506104.160574781,497721.81393708347 7506096.482648206,497719.6086647751 7506090.17572407,497718.2303144914 7506086.61092226,497733.12322455517 7506079.758135231,497742.5002456272 7506075.37232285,497754.9110736575 7506069.067553541,497768.1493374149 7506061.940299081,497780.2843687008 7506055.635474665,497794.6257886788 7506047.959964822,497801.520718159 7506044.122166828,497793.5249330447 7506032.330467969,497787.7349629663 7506023.281077781,497782.77204643644 7506016.151199486,497775.05067453004 7506013.95649508)))
1006;2;0.0076251796149632445;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((496835.26278895745 7511122.125733614,496815.4000945654 7511123.355915262,496783.3931456183 7511154.206760663,496755.79932569084 7511188.487161623,496754.1368345957 7511223.047353145,496772.34021512105 7511241.702933134,496800.4768514665 7511251.034691026,496839.1044170002 7511221.9678714145,496822.5592421799 7511188.501085073,496819.25284146884 7511169.025857685,496859.53252686333 7511153.948206747,496852.6395913638 7511135.843725364,496835.26278895745 7511122.125733614)))
1007;2;0.00549422937933176;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498793.69544291124 7506861.6407947615,498763.90802721103 7506887.96293647,498857.115797074 7507013.560610626,498882.48978600337 7506998.754815429,498793.69544291124 7506861.6407947615)))
1008;2;0.00405086051902011;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((497570.93537318247 7506280.174564399,497529.56595354516 7506295.797555455,497538.1123543746 7506313.073753931,497555.48081979086 7506348.723055502,497570.92050139565 7506374.2265324155,497590.2215196793 7506397.536999743,497612.8314254138 7506424.412666058,497618.07289827213 7506413.993666164,497621.65908017947 7506407.4132905565,497612.1460672503 7506398.088834278,497605.11525849777 7506387.667943453,497590.778845019 7506360.7936289925,497584.439292345 7506339.1304861335,497576.9978916504 7506309.515288234,497572.3133600406 7506285.933049767,497570.93537318247 7506280.174564399)))
1009;2;0.010864804635534695;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498000.58991177834 7502121.6798022445,497967.5037545704 7502133.7371647395,498007.1669938477 7502428.160716474,498013.78425079386 7502426.516764222,498022.608813174 7502412.262885466,498029.22747081134 7502399.653539153,498030.88355913525 7502385.398757419,498030.8858119836 7502367.854167114,498030.88693841244 7502359.081879409,498031.99061845074 7502352.5028084535,498029.7860750964 7502343.730246194,498028.1326692361 7502337.150827553,498032.54463874875 7502332.21699148,498039.16241243813 7502326.186904549,498000.58991177834 7502121.6798022445)))
1010;2;0.0016486518917248633;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((497539.7831985422 7506212.26609515,497529.8549891533 7506213.361297922,497522.67476274783 7506275.329914393,497567.35187575134 7506269.852993772,497561.9765497566 7506255.045198863,497557.35826109076 7506248.737808169,497553.29153092514 7506242.430507783,497546.39908174373 7506229.81610102,497539.7831985422 7506212.26609515)))
1011;2;0.07846924131589131;Cruzeiro;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((497042.89879915805 7501567.441946341,496607.2545719669 7501777.8772769505,496646.91798481776 7501947.843616015,497117.8659064262 7501683.683517555,497042.89879915805 7501567.441946341)))
1012;2;0.00401237516979368;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((499680.37093599624 7515265.013024921,499666.5737984012 7515270.4999618195,499657.1913099173 7515293.54613902,499651.6720831633 7515311.653911514,499656.0862861074 7515350.064768953,499656.0860536374 7515360.490562536,499689.75050267985 7515384.635246224,499706.85911619174 7515375.307224477,499680.37093599624 7515265.013024921)))
1013;2;0.006377149317114342;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((497541.41993811115 7501840.241091,497537.40787604725 7501850.324406092,497535.34917065036 7501873.683372872,497524.8622074909 7501937.827147948,497521.5468784316 7501980.590402763,497520.99219434004 7502000.875742078,497535.4253244461 7502004.968965785,497550.9617934198 7502005.772834877,497554.62912202807 7501993.2055729255,497558.49235977634 7501971.8242613245,497564.8391457592 7501936.188832933,497584.84087744897 7501851.213012916,497551.3447734254 7501842.435677598,497541.41993811115 7501840.241091)))
1014;2;0.02799834058048097;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((501793.4486586417 7507445.575214864,501764.2145862978 7507452.159980772,501740.49730461737 7507465.873882294,501722.29575262894 7507477.393347846,501701.88766749244 7507488.0903687505,501689.20212173695 7507499.88342713,501768.64872378006 7507637.535883674,501802.30365933664 7507696.216683909,501829.88942586764 7507740.638445651,501854.43519486085 7507733.231289484,501882.2916888763 7507734.5990558565,501902.9752436049 7507719.513944384,501904.90269767266 7507693.462030513,501890.559710423 7507684.140042465,501874.01102985337 7507680.851340966,501870.14869913243 7507672.076522244,501857.45566799963 7507622.168698634,501842.0041020726 7507567.325289378,501827.38143095165 7507523.725230309,501809.44979052537 7507485.61006487,501793.4486586417 7507445.575214864)))
1015;2;0.005448890174312877;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498642.8408218061 7506834.48110765,498592.92084732314 7506857.510520281,498637.87155806186 7506891.517061327,498700.47248517856 7506932.654627426,498731.6388228485 7506909.074788962,498671.2449865631 7506859.162773181,498656.6293814994 7506844.902411243,498642.8408218061 7506834.48110765)))
1016;2;0.016199288714274684;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((497840.0513236077 7506598.2663689125,497846.65425490163 7506711.790142003,497865.4077026896 7506712.34118042,497874.76534935966 7506850.545327205,497903.4477678594 7506848.355561949,497900.68581757817 7506877.970272966,497900.68133036955 7506910.875915698,497921.6412002739 7506912.524050778,497927.1596040525 7506893.329806032,497926.61394353764 7506849.4555581845,497928.8230693957 7506828.615666742,497930.4829753325 7506790.226141013,497928.83260586293 7506757.868917779,497927.7334482838 7506728.253946474,497924.43044479314 7506680.540848767,497919.46844043676 7506664.635992894,497909.5418509393 7506652.020993285,497889.1364715406 7506631.726697358,497861.5604988412 7506613.076658507,497840.0513236077 7506598.2663689125)))
1017;2;0.036034080790194836;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((499256.15169312863 7513462.838342423,499221.93753417605 7513493.561610067,499199.8631593304 7513525.931482222,499200.413127538 7513561.59455736,499209.7923479331 7513595.063512895,499218.89536356606 7513635.116557158,499203.3040748709 7513679.832094778,499226.4095858561 7513723.040835516,499250.6197381047 7513746.497568145,499284.1432340286 7513744.441656235,499313.8735189198 7513729.42320006,499322.6349197509 7513703.430428851,499338.3634347401 7513669.688059451,499362.0946453385 7513602.203203778,499367.61501905177 7513549.531746518,499365.1333050075 7513513.868644429,499336.7156381507 7513491.372335704,499294.7786675096 7513467.22938862,499256.15169312863 7513462.838342423)))
1018;2;0.0040019231349964456;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498164.03910191864 7502116.075833932,498074.4278248549 7502174.180431088,498108.8875082052 7502202.694333489,498177.81947544456 7502156.922845101,498164.03910191864 7502116.075833932)))
1019;2;0.023823627077196166;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((499330.94435259636 7506623.082338794,499331.4953610202 7506635.970203213,499333.14963694586 7506646.116023772,499337.0095986158 7506670.246654101,499330.9416778304 7506684.505318799,499319.9097277857 7506695.473249288,499314.3934042463 7506708.635112172,499315.4959171785 7506722.894124275,499323.7681845808 7506753.606147531,499332.040651951 7506780.479258983,499339.2102524429 7506801.319692507,499345.8278739435 7506832.0317875575,499352.9971939083 7506860.5502564795,499351.89297073573 7506885.777861376,499428.0111139063 7506884.684028152,499421.39280981536 7506867.134106724,499420.2904365058 7506846.293853456,499424.7042391947 7506815.033754174,499442.90774195245 7506775.547864079,499457.80092658725 7506757.998846442,499474.3494595921 7506721.255114507,499330.94435259636 7506623.082338794)))
1020;2;0.025552109633815764;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((499418.3956274402 7502791.030454949,499438.33563037566 7502785.150461175,499441.4456310122 7502784.160448464,499436.1756079682 7502774.890470849,499422.26561760803 7502723.540460765,499408.4456272354 7502672.430459883,499474.1856317396 7502622.220459716,499570.8956495612 7502548.280475735,499581.57563708926 7502540.100488708,499566.4756274497 7502537.480497194,499544.62564821803 7502532.690475387,499529.6656488877 7502531.980475718,499518.10564341233 7502535.700478686,499498.91562403017 7502542.990504827,499486.6356299306 7502546.520497391,499473.61563657265 7502547.500466108,499450.1756271037 7502546.15046902,499432.29564879474 7502547.560458086,499415.2256347486 7502552.300469133,499401.17564005434 7502562.200454302,499393.1756355355 7502575.6404746575,499381.2656429633 7502587.7504687635,499367.93565326656 7502595.070453268,499349.9456380487 7502605.520469244,499337.4156342793 7502613.550470298,499325.38562090445 7502626.150481952,499295.7756272608 7502662.960478034,499300.63560924574 7502667.820471212,499319.3056105113 7502686.670456982,499340.2656103926 7502707.820461195,499365.2756201085 7502733.040450726,499412.98560987914 7502781.16047237,499418.3956274402 7502791.030454949)))
1021;2;0.09878953257070659;Cruzeiro;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((499246.4771423581 7508190.5097494805,499140.551276748 7508430.7375174705,499163.1616129809 7508562.924048034,499192.3907631766 7508702.789850108,499340.23081048636 7508725.833573444,499394.313036402 7508196.001021938,499246.4771423581 7508190.5097494805)))
1022;2;0.0369302792581287;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((495177.6236545463 7506592.204513643,495175.3689826279 7506746.309887144,495307.7168121127 7506845.615741922,495312.68403594766 7506835.745585423,495317.0996749559 7506825.87526549,495329.2379017544 7506814.362023984,495336.96332295524 7506803.395867825,495352.41081457504 7506792.432053218,495375.58102029265 7506779.276860641,495395.9918258016 7506771.056631094,495306.6910498221 7506592.244483283,495177.6236545463 7506592.204513643)))
1023;2;0.01251069491747757;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498522.2951391684 7501374.479351867,498533.3136600147 7501469.873248287,498543.7819186189 7501554.851119321,498593.407926292 7501543.890969285,498606.6471806691 7501478.651874229,498614.36921352724 7501449.59605651,498624.8502032096 7501397.51469925,498618.2338019499 7501395.321169093,498586.8057195967 7501387.094799699,498549.31215127854 7501382.157196742,498522.2951391684 7501374.479351867)))
1024;2;0.007613761555014007;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((494495.151464976 7500944.849625848,494417.9269161815 7501035.826161673,494370.48086688586 7501112.559980448,494334.0776702895 7501146.536492883,494282.2288404723 7501199.146949459,494227.0627130107 7501274.781794533,494276.68273268867 7501285.7650023885,494306.48247440835 7501217.795710515,494326.3442223914 7501184.909445586,494368.2673162453 7501134.488143688,494495.151464976 7500944.849625848)))
1025;2;0.09048170580978734;Cruzeiro;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((498293.0534362668 7510098.71789193,498259.94983140915 7510115.170421678,498292.2202242288 7510150.555016795,498322.83496172866 7510190.876320629,498464.5938662332 7510469.005512793,498433.1446658752 7510486.556072746,498444.17758312024 7510499.173953418,498453.5560482705 7510505.209005516,498461.27895046864 7510515.632333345,498471.20887080306 7510524.410215706,498476.7248948488 7510535.381885571,498480.5861705165 7510542.513501309,498488.8613603551 7510547.451326141,498515.89402270515 7510560.070767282,498598.65505825944 7510513.999788007,498753.14122954104 7510425.147328563,498846.3835674825 7510374.687856992,498903.2115133723 7510342.876105672,498779.6356703929 7510267.715695441,498583.2226642959 7510345.592721618,498439.78981810383 7510243.548947227,498363.6629625528 7510172.778761238,498293.0534362668 7510098.71789193)))
1026;2;0.021440806714699508;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((494407.4395737982 7501539.476953242,494417.0162808844 7501586.34643154,494472.90890064277 7501578.6893257825,494529.2172280415 7501567.781619873,494593.86252105364 7501551.354479008,494627.5696939635 7501506.565119324,494587.85827358987 7501475.720786772,494560.3367528517 7501453.091592645,494486.2478297103 7501424.629060447,494407.4395737982 7501539.476953242)))
1027;2;0.0408130112544888;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((504793.91554119176 7507724.970369134,504790.41554412735 7507730.930389829,504780.7655387194 7507745.830379538,504772.0855317181 7507759.2803789275,504765.36554211663 7507769.650369568,504757.39552467316 7507782.140367571,504752.06553726376 7507790.430394014,504744.35552403616 7507802.13038471,504738.2155406154 7507812.150392991,504731.5555444613 7507822.610380287,504708.6255543598 7507858.200371727,504687.3955161541 7507891.300378191,504676.2755161713 7507908.650390256,504671.04550661525 7507916.87037409,504661.47551798343 7507931.44039496,504654.4455107183 7507942.440396671,504648.0855182238 7507952.990377927,504649.15552180045 7507957.740395957,504652.96553197276 7507968.170395634,504655.4155145525 7507968.980390117,504658.72550441104 7507971.240390253,504659.79552902066 7507966.150388033,504664.255511809 7507960.750369491,504668.8455209604 7507955.940397743,504674.6555032347 7507949.510395361,504680.8455069943 7507945.570382305,504683.645525706 7507942.88038944,504686.7455149624 7507937.460392546,504692.4255185567 7507931.780370049,504695.85551519453 7507930.250371419,504699.5955217222 7507930.620389268,504706.92552021565 7507932.390377274,504709.7155149838 7507931.780371314,504715.2755042837 7507929.240377223,504718.1255023929 7507925.440385556,504719.0555012483 7507918.820394417,504721.57552205236 7507914.53037796,504724.8855125575 7507911.780384891,504730.67552556994 7507908.440370776,504739.27551148867 7507909.1903749425,504743.2155231516 7507909.86039159,504750.04551284685 7507912.930391051,504756.1255218194 7507918.9903842155,504758.42550750694 7507925.960368164,504759.30551005295 7507931.450391525,504758.305500952 7507936.630379017,504757.2755156531 7507942.970380086,504758.2455215887 7507947.810390672,504759.185516074 7507954.430389438,504762.0955264693 7507958.580394816,504764.2155188262 7507962.990374135,504764.20551736705 7507964.820383474,504763.47551209707 7507969.420377623,504763.60551273334 7507973.960392304,504761.48550568044 7507982.510384556,504760.76552147354 7507987.930366762,504762.41550733784 7507989.41037858,504766.5255255236 7507992.390382843,504772.7455254752 7507995.660393203,504775.645515581 7507997.860382767,504780.0955077006 7507998.37037213,504783.4555078449 7507999.25038413,504787.2555270993 7508002.220363135,504791.8855290562 7508006.760389911,504796.22551297804 7508010.710387507,504803.19551989465 7508015.240363907,504813.19550690026 7508019.450376911,504821.3855216804 7508024.65036468,504826.3555148406 7508028.7603846695,504831.47552517254 7508030.68038127,504835.7255038058 7508030.760373943,504853.08551806875 7508024.550390624,504859.05551708763 7508018.650366334,504864.51552783453 7508015.620378427,504871.22550631966 7508013.190380823,504874.09550442727 7508010.650382219,504882.09550194396 7508008.390376931,504889.29552022665 7508004.810389026,504896.9455045896 7507999.630367398,504904.9855271324 7507993.750358983,504903.185506785 7507990.110384287,504905.5455071981 7507981.090371983,504907.10550917196 7507962.190376272,504908.34550217056 7507949.89038603,504910.02550240315 7507935.49037228,504910.12552242057 7507927.500374261,504911.1754977789 7507910.170386322,504911.51551455696 7507906.670370385,504912.04549786804 7507898.670364746,504910.5154996241 7507895.660364395,504901.86552869924 7507881.570359608,504898.4355329506 7507876.6403733,504890.00553260173 7507862.940362339,504881.3355378425 7507849.00037215,504873.7955257167 7507835.590362648,504865.05553496466 7507819.340369135,504852.9355406007 7507796.210372008,504844.245520525 7507779.680388359,504836.535532554 7507765.6203666795,504831.27554570354 7507756.190364978,504825.5355288351 7507750.940384532,504816.96553210414 7507743.260371162,504812.7655297311 7507739.520375153,504808.92554582364 7507736.070374204,504799.8355435451 7507728.300391007,504794.6255246187 7507723.920375193,504793.91554119176 7507724.970369134)))
1028;2;0.049902248003986724;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((497261.6253177162 7501070.190331726,497012.06319636886 7501344.394348878,497021.6427180338 7501381.8131350735,497026.12213748484 7501418.271522721,497021.90686246986 7501474.739023929,497025.4176941324 7501496.6691355705,497354.2413458784 7501153.536613751,497261.6253177162 7501070.190331726)))
1029;2;0.04939060079295686;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((497466.29749806557 7505266.839203384,497472.3599041144 7505322.240134124,497598.9710739714 7505328.676432105,497616.59412226337 7505295.648354726,497620.78805365827 7505247.891512034,497624.31502559886 7505221.948537918,497619.38739343046 7505200.426542034,497606.30474986986 7505185.329794608,497604.246619842 7505165.2282174835,497610.1263831614 7505153.998705352,497602.8066574845 7505145.799933251,497554.20461035945 7505161.309247315,497540.77336022374 7505147.966503489,497531.4134096615 7505138.813267229,497523.9711567024 7505131.546895601,497509.35149306746 7505086.827387251,497460.6426169638 7505060.418166074,497458.3092331915 7505058.805421405,497456.7145166159 7505057.45445922,497454.75052464695 7505055.981076349,497452.41684363066 7505054.385622015,497452.3004791087 7505053.535272565,497449.5889303842 7505051.842637913,497448.36254774895 7505050.624433832,497447.1364224086 7505049.406421748,497402.5339199335 7505018.408433459,497382.4977015931 7504992.154190624,497298.78123217524 7505039.663232688,497333.7227521778 7505054.513001294,497363.6880512912 7505065.82819887,497375.4304797256 7505107.080692654,497384.37327469315 7505167.666420039,497392.6163830494 7505200.028625088,497419.1744839206 7505217.573094559,497459.7979908648 7505243.564234517,497466.29749806557 7505266.839203384)))
